id,genre,votes
71189,Humor,22
71189,Literature,18
175671,Fantasy,1280
175671,Fiction,93
175671,Science Fiction Fantasy,54
7252,Nonfiction,185
7252,Biography,147
7252,Autobiography-Memoir,96
7252,Biography-Autobiography,42
11488396,Paranormal-Vampires,51
11488396,Young Adult,46
11488396,Fantasy-Paranormal,43
11488396,Fantasy,21
11488396,Romance,19
281493,Christian,7
281493,Religion-Christianity,4
281493,Nonfiction,4
281493,Religion,4
229117,Biography,153
229117,Nonfiction,80
229117,Christian,66
229117,Religion,17
229117,Inspirational,16
501817,Short Stories,102
501817,Classics,66
501817,European Literature-Spanish Literature,56
501817,Fiction,56
501817,Horror,30
11834447,Fantasy,577
11834447,Fiction,48
11834447,Adventure,27
47625,Fantasy,340
47625,Young Adult,85
47625,Fiction,46
47625,Childrens,33
47625,Adventure,28
11042027,Fantasy-Paranormal,279
11042027,Paranormal-Vampires,277
11042027,Romance-Paranormal Romance,234
11042027,Romance,170
11042027,Paranormal-Shapeshifters,93
11042027,Paranormal-Demons,83
836957,Short Stories,253
836957,Fiction,181
836957,Cultural-Israel,39
836957,Literature-Jewish,14
904488,Mystery,235
904488,Mystery-Crime,217
904488,Fiction,138
904488,Cultural-Scotland,63
18053086,Young Adult,89
18053086,Science Fiction,54
18053086,Fantasy,45
13262789,Animals-Horses,13
13262789,Young Adult,6
24761,Fantasy,968
24761,Young Adult,603
24761,Fiction,459
24761,Science Fiction,307
67270,Childrens,158
67270,Classics,104
67270,European Literature-German Literature,96
67270,Fiction,87
67270,Mystery,67
154869,Fiction,86
154869,Sports-Sports,32
154869,Novels,18
18619368,Classics,69
18619368,Fiction,23
18619368,Romance,9
18619368,Anthologies-Collections,4
18619368,Historical-Historical Fiction,4
18619368,Literature-19th Century,3
18619368,Poetry,2
18619368,Novels,2
18619368,Anthologies,2
18619368,Historical,2
107456,Historical-Historical Fiction,124
107456,Cultural-China,65
107456,Fiction,62
107456,Cultural-Asia,20
107456,Literature-Asian Literature,15
107456,Historical,12
24854,Fiction,110
24854,European Literature-German Literature,37
24854,Classics,29
24854,Literature,26
124920,Fiction,272
124920,Thriller,61
124920,Mystery,27
124920,Classics,26
124920,Drama,25
7455,Womens Fiction-Chick Lit,574
7455,Fiction,375
7455,Romance,165
7455,Contemporary,70
7455,New York,40
7455,Adult,29
7455,Humor,25
7455,Sexuality,23
7455,Literature-American,19
7455,Adult Fiction,19
1087154,Sequential Art-Manga,651
1087154,Fantasy,56
1087154,Sequential Art-Graphic Novels,33
1087154,Sequential Art-Comics,24
762763,Combat-Martial Arts,118
762763,Biography,40
762763,Nonfiction,36
762064,Mystery,818
762064,Romance,401
762064,Mystery-Crime,211
762064,Fiction,171
34305,Fiction,115
34305,Short Stories,75
34305,Holiday-Christmas,65
34305,Romance,24
34305,European Literature-Irish Literature,20
34305,Cultural-Ireland,17
34305,Womens Fiction-Chick Lit,17
34305,Contemporary,13
34305,Holiday,10
34305,Womens Fiction,6
6354623,Fantasy,184
6354623,Young Adult,51
6354623,Fantasy-Mythology,40
6354623,Historical-Historical Fiction,32
6354623,Adventure,26
3477698,Fiction,57
3477698,Womens Fiction-Chick Lit,37
3477698,Adult Fiction,8
3477698,Contemporary,7
9085861,Romance,3
4885565,Mystery,170
4885565,Horror,123
4885565,Young Adult,99
4885565,Childrens-Middle Grade,44
767326,Fantasy,546
767326,Young Adult,141
767326,Fiction,68
767326,Childrens,53
125544,Horror,279
125544,Childrens,111
125544,Fiction,79
125544,Young Adult,73
239105,Fantasy,1143
239105,Dungeons and Dragons-Forgotten Realms,428
239105,Fiction,92
1346769,Young Adult,10
1346769,Young Adult-Teen,2
6571967,Mystery,474
6571967,Fiction,180
6571967,Humor,159
6571967,Womens Fiction-Chick Lit,37
850413,Animals-Horses,24
850413,Childrens,18
850413,Young Adult,9
80570,Autobiography-Memoir,319
80570,Nonfiction,272
80570,Biography,55
71845,Fiction,269
71845,Science Fiction,130
71845,Mystery,85
71845,Fantasy,81
71845,Thriller,63
95044,Poetry,94
95044,Music,74
95044,Fiction,41
95044,Humor,39
92719,Fantasy,412
92719,Young Adult,139
92719,Paranormal-Vampires,53
92719,Fiction,43
92719,Romance,26
10109,History,571
10109,Nonfiction,247
10109,Biography,244
10109,English History-Tudor Period,91
10109,Historical,70
10109,European Literature-British Literature,63
10109,Literature-16th Century,19
10109,Biography Memoir,19
10109,History-European History,17
10109,Historical-Medieval,7
10550293,Romance,150
10550293,Romance-Contemporary Romance,56
10550293,Contemporary,47
10550293,New Adult,41
47627,Fantasy,322
47627,Young Adult,82
47627,Fiction,44
47627,Childrens,31
14781507,Mystery,297
14781507,Mystery-Crime,243
14781507,Fiction,149
14781507,Cultural-Scotland,70
14781507,Thriller,38
14781507,Mystery-Detective,33
14781507,Thriller-Mystery Thriller,24
14781507,Contemporary,13
14781507,Mystery-Murder Mystery,12
14781507,Suspense,12
686307,Fiction,10
686307,Mystery,6
686307,Thriller,5
686307,Science Fiction,5
686307,Historical-Historical Fiction,4
89358,Romance-Historical Romance,100
89358,Romance,80
89358,Historical,63
89358,Westerns,36
89358,Romance-Western Romance,15
89358,Romance-Contemporary Romance,12
89358,Fiction,7
89358,Historical-Historical Fiction,6
89358,Contemporary,6
89358,Historical Romance-Western Historical Romance,6
16139641,Romance,585
16139641,Erotica-BDSM,486
16139641,Adult Fiction-Erotica,362
16139641,Romance-Contemporary Romance,175
16139641,Contemporary,159
5895503,Philosophy,221
5895503,Psychology,130
5895503,Science,105
5895503,Nonfiction,102
5895503,Biology-Neuroscience,50
24300,Fantasy,154
24300,Childrens,127
24300,Fiction,106
24300,Animals,94
271198,Sequential Art-Manga,2304
271198,Romance,143
271198,Fantasy,142
271198,Sequential Art-Graphic Novels,105
271198,Young Adult,70
579563,Fantasy,121
579563,Young Adult,56
579563,Adventure,50
579563,Fiction,43
579563,Childrens,26
579563,Animals,24
374352,Classics,223
374352,Fiction,140
374352,Historical-Victorian,37
374352,Literature-19th Century,34
103171,Historical-Historical Fiction,85
103171,Fiction,56
103171,Historical,15
103171,Adventure,14
103171,Classics,10
71552,Fiction,156
71552,Classics,67
71552,Cultural-Russia,54
71552,Novels,35
6618,Nonfiction,191
6618,Self Help,113
6618,Health,49
6618,Psychology,48
458312,Romance,65
458312,Mystery,40
458312,Romance-Romantic Suspense,33
458312,Fiction,25
458312,Suspense,21
458312,Fantasy-Paranormal,19
613000,Romance,67
613000,Mystery,37
613000,Romance-Romantic Suspense,34
613000,Fantasy-Paranormal,27
613000,Suspense,23
613000,Fiction,19
613000,Thriller,11
627688,Romance,53
627688,Fantasy-Paranormal,14
627688,Mystery,10
627688,Fiction,10
533868,Religion,111
533868,Religion-Judaism,94
533868,Philosophy,75
3393648,Fiction,334
3393648,Cultural-Ireland,74
3393648,Romance,73
3393648,Womens Fiction-Chick Lit,65
3830,Mystery,579
3830,Fiction,174
3830,Mystery-Crime,122
57752,Fiction,37
57752,Sports-Baseball,28
57752,Sports-Sports,19
57752,Cultural-Canada,6
57752,Adult Fiction,4
57752,Humor,4
308585,Fiction,34
308585,Romance,13
308585,Drama,6
308585,Adult Fiction,5
308585,Contemporary,4
308585,Literature-American,3
1241415,Fiction,48
1241415,Romance,6
1241415,Classics,4
1241415,Novels,4
1241415,Drama,4
658499,Romance,331
658499,Romance-Contemporary Romance,94
658499,Contemporary,60
658499,Fiction,35
658499,Womens Fiction-Chick Lit,18
658499,Adult,18
658499,Category Romance-Harlequin,13
658499,Fantasy-Paranormal,11
658499,Romance-Category Romance,10
658499,Adult Fiction,8
175626,Poetry,481
175626,Cultural-Japan,161
175626,Travel,95
175626,Classics,85
175626,Nonfiction,68
175626,Asian Literature-Japanese Literature,65
210722,Fiction,173
210722,Cultural-Africa,113
210722,Literature-African Literature,52
210722,Western Africa-Nigeria,48
210722,Feminism,34
153798,Fantasy,171
153798,Young Adult,67
153798,Fiction,15
153798,Fantasy-Magic,12
4645107,History,46
4645107,Biography,19
4645107,Politics,18
4645107,Nonfiction,18
4645107,Military History-Civil War,15
508903,Mystery,1138
508903,Fiction,238
508903,Mystery-Cozy Mystery,148
508903,Animals-Cats,115
11753475,Fantasy,58
11753475,Young Adult,35
11753475,Fantasy-Paranormal,21
11753475,Fiction,15
11753475,Fantasy-Urban Fantasy,12
11753475,Fantasy-Magic,11
11753475,Romance,10
11753475,Paranormal-Angels,8
11753475,Romance-Paranormal Romance,5
11753475,Fantasy-Supernatural,4
1953153,Nonfiction,329
1953153,Animals-Dogs,166
1953153,Animals,110
1953153,Reference,28
1953153,Self Help,25
1953153,How To,14
1953153,Audiobook,14
1953153,Environment-Nature,10
1953153,Autobiography-Memoir,9
1953153,Education,9
178153,Mystery,355
178153,Young Adult,93
178153,Fiction,92
178153,Childrens,69
7670610,Media Tie In-Doctor Who,272
7670610,Science Fiction,56
7670610,Fiction,30
7670610,Fantasy,14
52823,Plays,1112
52823,Classics,962
52823,Drama,358
52823,Cultural-France,294
52823,Plays-Theatre,243
52823,Fiction,206
52823,Academic-School,165
552417,Sequential Art-Comics,67
552417,Sequential Art-Graphic Novels,26
552417,Superheroes-Dc Comics,22
552417,Comics-Superheroes,12
552417,Comics-Comic Book,11
552417,Science Fiction,6
631106,Mystery,337
631106,Fiction,93
631106,Young Adult,89
631106,Childrens,67
631106,Classics,29
631106,Childrens-Middle Grade,15
631106,Childrens-Juvenile,15
631106,Thriller-Mystery Thriller,10
631106,Adventure,8
631106,Mystery-Detective,6
10176119,Short Stories,579
10176119,Fiction,264
10176119,Science Fiction,253
10176119,Classics,203
10176119,Science Fiction-Dystopia,201
51071,Fiction,175
51071,Humor,71
51071,Young Adult,34
51071,Humor-Comedy,23
51071,Contemporary,21
296567,Historical-Historical Fiction,52
296567,Historical,18
296567,Northern Africa-Egypt,16
296567,Fiction,15
296569,Historical-Historical Fiction,117
296569,Northern Africa-Egypt,35
296569,Historical,30
296569,Fiction,26
296569,Literature-Ancient,8
1559633,Poetry,75
1559633,Classics,14
1559633,Literature,12
1559633,Philosophy,11
1559633,Fiction,9
1559633,Cultural-Iran,8
1559633,Religion,5
1559633,Literature-13th Century,3
1559633,Religion-Islam,2
1559633,Cultural,2
125965,Horror,612
125965,Fiction,79
125965,Thriller,45
125965,Horror-Zombies,38
125965,Fantasy-Paranormal,30
24235463,Dark,209
24235463,Erotica-Menage,170
24235463,Romance,145
24235463,Adult Fiction-Erotica,136
24235463,Erotica-BDSM,86
24235463,Sociology-Abuse,71
34920,Fantasy,118
34920,Fiction,40
34920,Young Adult,9
34920,Adventure,8
34920,Retellings,7
34920,Childrens,6
34920,Adventure-Pirates,4
34920,Adult,4
34920,Media Tie In,3
34920,Paranormal-Fairies,2
1606730,Young Adult,49
1606730,European Literature-Swedish Literature,29
1606730,Contemporary,14
150253,Poetry,1985
150253,Classics,361
150253,LGBT,169
150253,GLBT-Queer,69
61557,Philosophy,84
61557,Nonfiction,14
61557,Science,12
61557,Politics,7
36223860,Science Fiction,1631
36223860,Fiction,489
36223860,Novella,407
106540,Fiction,99
106540,Literary Fiction,7
1846648,Realistic Fiction,27
1846648,Young Adult,18
1846648,Fiction,15
1846648,Childrens-Middle Grade,13
531344,Childrens-Picture Books,211
531344,Childrens,58
531344,Fiction,27
85396,Fiction,50
85396,Short Stories,46
85396,Literature-American,9
85396,Contemporary,7
85396,Literature,7
3427378,Fantasy,94
3427378,Animals,65
3427378,Childrens-Middle Grade,27
12878132,Young Adult,227
12878132,Science Fiction-Dystopia,177
12878132,Short Stories,115
12878132,Science Fiction,100
12878132,Fiction,63
5291841,Young Adult,76
5291841,Womens Fiction-Chick Lit,36
5291841,Realistic Fiction,26
133772,Fantasy,319
133772,Young Adult,99
133772,Fiction,50
133772,Fantasy-Mythology,48
133772,Historical-Historical Fiction,43
133772,Adventure,36
4059448,History,217
4059448,Biography,179
4059448,Nonfiction,121
4059448,Military History-Civil War,66
4059448,North American Hi...-American History,60
4059448,Politics-Presidents,36
80749,Education,14
80749,Nonfiction,13
80749,Race,7
80749,History,5
80749,Law,4
80749,Social Movements-Social Justice,3
170844,Health,207
170844,Reference,87
170844,Nonfiction,72
170844,Health-Nutrition,44
170844,Food and Drink-Food,24
595586,Childrens-Picture Books,743
595586,Childrens-Storytime,202
595586,Childrens,182
595586,Animals,135
595586,Animals-Dogs,116
100909,History,96
100909,War-World War I,38
100909,Nonfiction,31
100909,Military-Military History,21
100909,War,19
895479,Fiction,188
895479,Gothic,78
895479,Horror,69
895479,Thriller,47
895479,Mystery,41
72957,Plays,190
72957,Drama,55
72957,Nobel Prize,29
72957,European Literature-Italian Literature,26
562478,Christian Fiction,53
562478,Fiction,42
562478,Christian,19
562478,Fantasy,14
481645,Historical-Historical Fiction,139
481645,Romance,49
481645,Cultural-Scotland,48
481645,Historical,37
481645,Fiction,31
481645,Romance-Historical Romance,30
481645,Fantasy,24
13634908,Thriller,2
16041169,Romance,25
16041169,Drama,20
16041169,New Adult,19
16041169,Womens Fiction-Chick Lit,18
16041169,Adult Fiction-Erotica,14
16041169,Romance-Contemporary Romance,12
16041169,Love,12
16041169,Realistic Fiction,9
16041169,Unfinished,8
16041169,Mystery,7
557228,Childrens,114
557228,Adventure,86
557228,Fiction,68
557228,Mystery,63
17529,Classics,617
17529,Fiction,242
17529,Childrens,203
17529,Young Adult,113
729032,Fantasy,28
729032,Young Adult,11
729032,Fairies-Fae,4
729032,Childrens-Middle Grade,3
729032,Paranormal-Fairies,3
16425,Mystery,984
16425,Fiction,264
16425,Mystery-Crime,261
16425,Short Stories,192
538379,Paranormal-Vampires,37
538379,Fantasy-Paranormal,35
538379,Fantasy-Urban Fantasy,27
538379,Fantasy,23
538379,Romance-Paranormal Romance,21
5067665,Autobiography-Memoir,3
5067665,Biography-Autobiography,3
5067665,Nonfiction,3
5067665,Biography,2
16075147,Fantasy,391
16075147,Poetry,305
16075147,Fiction,139
16075147,Mythology-Arthurian,116
16075147,Classics,92
16075147,Historical-Historical Fiction,78
638689,Historical-Historical Fiction,591
638689,Young Adult,132
638689,Historical,109
638689,Fiction,95
638689,Childrens-Middle Grade,94
638689,Cultural-African American,72
638689,Childrens,66
2037808,Sequential Art-Manga,661
2037808,Fantasy,55
2037808,Sequential Art-Graphic Novels,31
2037808,Sequential Art-Comics,21
2338293,Sequential Art-Manga,651
2338293,Fantasy,52
2338293,Sequential Art-Graphic Novels,31
2338293,Sequential Art-Comics,22
214906,History,13
214906,Biography,11
214906,Nonfiction,5
214906,Cultural-France,2
74700,Fiction,42
74700,Cultural-Africa,34
74700,Northern Africa-Algeria,31
74700,Historical-Historical Fiction,17
74700,Cultural-France,16
74700,Literature,8
74700,Novels,6
74700,Literature-African Literature,6
74700,Womens,6
74700,Female Authors,5
1254680,Poetry,18
1254680,Religion,5
1254680,Religion-Theology,3
1254680,Christianity-Catholic,3
1254680,Nonfiction,2
375711,Childrens,199
375711,Childrens-Picture Books,159
375711,Classics,135
375711,Fiction,94
601877,Romance,34
601877,Romance-Historical Romance,17
601877,Mystery,7
601877,Historical,6
601877,Historical-Historical Fiction,6
1233937,Fiction,9
1233937,Mystery,3
1233937,War,2
1233937,Speculative Fiction,2
458003,Romance,320
458003,Romance-Contemporary Romance,95
458003,Contemporary,62
458003,Fiction,38
3545387,Mystery,541
3545387,Fiction,198
3545387,Humor,181
3545387,Womens Fiction-Chick Lit,42
1590979,Mystery,651
1590979,Fiction,243
1590979,Humor,203
1590979,Womens Fiction-Chick Lit,53
6673172,Fiction,269
6673172,Literary Fiction,23
6673172,Contemporary,21
6673172,Marriage,17
6673172,Novels,17
6673172,Family,15
6673172,Adult Fiction,14
6673172,Audiobook,11
6673172,Art,10
6673172,Family Law-Divorce,9
25190,Adult Fiction-Erotica,706
25190,Fiction,272
25190,Fantasy,239
25190,Romance,208
25190,Erotica-BDSM,148
25190,Adult,100
25190,Fantasy-Fairy Tales,31
25190,Adult Fiction,26
25190,Sexuality,23
25190,Womens Fiction-Chick Lit,20
360625,Historical-Historical Fiction,496
360625,Fiction,142
360625,Historical,70
360625,Religion,56
99472,Mystery,625
99472,Fiction,95
99472,Mystery-Cozy Mystery,53
99472,Mystery-Crime,45
7292936,Fantasy,176
7292936,Short Stories,76
7292936,Fantasy-Urban Fantasy,57
7292936,Fiction,42
7292936,Anthologies,18
7292936,Science Fiction Fantasy,8
7292936,Cultural-Canada,8
7292936,Magical Realism,6
7292936,Short Stories-Short Story Collection,5
7292936,Science Fiction,4
145637,Childrens,55
145637,Cultural-France,53
145637,Fiction,38
145637,Humor,24
6289794,Paranormal-Vampires,74
6289794,Romance-Paranormal Romance,58
6289794,Fantasy-Paranormal,49
6289794,Romance,32
72469,Sequential Art-Comics,25
72469,Sequential Art-Graphic Novels,17
72469,Horror,9
72469,Paranormal-Vampires,9
72469,Fantasy,7
72469,Media Tie In-Buffy The Vampire Slayer,7
831231,Mystery,132
831231,Fiction,61
831231,Historical-Historical Fiction,31
831231,Mystery-Crime,24
831231,Thriller-Mystery Thriller,16
831231,European Literature-British Literature,14
6472211,Fantasy-Paranormal,283
6472211,Romance,211
6472211,Romance-Paranormal Romance,207
6472211,Paranormal-Shapeshifters,163
6472211,Shapeshifters-Werewolves,102
6472211,Fantasy,76
10503,Fiction,501
10503,Historical-Historical Fiction,87
10503,Literature,80
10503,European Literature-Italian Literature,60
10503,Cultural-Italy,45
10503,Literary Fiction,36
10503,Contemporary,30
10503,Novels,29
10503,Writing-Books About Books,27
10503,Mystery,18
960493,Fiction,130
960493,Fantasy,94
960493,Classics,33
960493,Christian,22
960493,Literature,15
1022376,Historical-Historical Fiction,170
1022376,Fiction,101
1022376,Historical,41
49745,Young Adult,102
49745,Romance,54
49745,Holiday-Christmas,24
49745,Fiction,18
49745,Young Adult-Teen,10
49745,Realistic Fiction,10
444337,Young Adult,95
444337,Fantasy,61
444337,Fiction,53
444337,Childrens,17
444337,Childrens-Middle Grade,15
662323,Romance,574
662323,Romance-Contemporary Romance,249
662323,Contemporary,209
662323,Romance-Romantic Suspense,93
662323,Westerns,66
18693921,Fantasy-Urban Fantasy,117
