award_id,book_id
5824,2165
2940,5
659,43763
5825,153747
5826,4989
5827,37435
2220,6
5828,7171637
5829,2187
5830,1
5831,186074
5832,11588
5833,24583
5834,113436
5835,6310
5836,36576608
5837,99561
4386,1232
5838,1618
2049,4948
5839,9717
5840,119073
5841,10365
5842,38709
5843,15881
5844,168642
5845,36236124
1454,3431
5846,6339664
5847,256008
5848,233093
5849,30165203
5850,100915
5851,830502
5852,472331
5853,4556058
5854,6656
5855,355697
2937,9712
5856,2802316
5857,35545737
5858,11735983
5859,5907
5860,19501
5861,6867
5862,37415
5863,236093
5864,7896527
5865,7784
5866,12067
5867,5996153
5868,1078
5869,40605251
5870,18335634
5871,7763
5872,5060378
753,561456
5873,13023
5874,71728
5875,40940121
5876,7938275
5877,6186357
5878,18254
5879,338798
5880,27712
5881,295
5882,40611463
5883,10818853
5884,7069
5885,62291
5886,58696
5887,29844228
5888,37442
5889,4588
5890,37470
5891,375013
5892,17250
5893,18116
5894,39999
3511,6527740
5895,40604658
5896,9361589
5897,7332
5898,310612
5899,6149
5900,17690
5699,144974
5901,6479259
5902,10507293
5903,7736182
5904,135479
5905,10025305
5906,6148028
5907,8130077
5908,2865
5909,9777
5910,12691
5911,5659
5912,30118
5913,6068551
5914,6752378
5915,23807
5916,24770
5917,5203
5918,78728
5919,11275
5920,24337
5921,546018
5922,40495148
5923,10572
887,40874325
5924,11566
5925,30183
3121,36381037
5926,39832183
5927,9328
5928,41044096
5929,350
5930,10614
5931,43545
3123,6294
5932,6892870
5933,30236962
5934,11505797
5935,11614718
2390,39280444
4439,6442769
5936,43814
2479,29044
4518,227711
5937,14497
5938,1845
5939,3236307
5940,48855
5941,28194
5942,16981
5943,188572
5944,15997
5945,19288043
5946,40440
5947,133518
5948,39662
5949,37732
5950,4929
5951,10959
5952,2184798
2222,8755776
5953,1215032
5954,228560
5955,16068905
5956,6334
5957,13545075
5958,9375
5959,301082
5960,9520360
2385,8921
5961,227443
5804,5113
5962,9969571
5963,16793
5964,122
5965,17927395
5966,47281
5967,21
5968,36402034
5969,12127750
5970,7260188
5971,15745753
5972,18710190
5973,4374400
5974,12341557
5975,5826
5976,9275658
38,17347634
5977,5805
5978,33
5979,10920
5980,6327
5981,2213661
5982,7235533
5983,13536860
2482,32620332
5984,6304335
5985,45978
5986,6952
5987,84981
5275,11387515
5988,42899
5989,5148
5990,68428
5991,228665
5992,15195
5993,18460392
5994,3985
5995,60748
5996,22232
5997,10576365
3280,76778
5998,14836
5999,629
6000,11713
1736,7791997
6001,11590
6002,6400090
887,6759
6003,49628
6004,10429045
6005,130440
6006,18007564
6007,4406
6008,15645
6009,18122
6010,31685789
6011,5364
6012,6319
6013,862041
6014,3975774
6015,1202
6016,5211
6017,8490112
6018,8755785
6019,12898
6020,41637836
6021,11989
6022,12220
2936,51496
1035,28862
6023,386187
6024,40873273
6025,1249630
6026,6936382
6027,10644930
6028,13152
6029,28921
6030,9460487
6031,13497
6032,7735333
6033,43448
6034,7354
4359,1420
6035,187181
6036,8664353
6037,14201
6038,23437156
6039,3950967
6040,249747
6041,101299
6042,19302
6043,14866
6044,18143977
6045,33600
6046,397483
6047,53835
6048,6088007
6049,6411961
6050,12127810
6051,256566
6052,42900
6053,137791
6054,10664113
4669,18114322
6055,59716
5870,17167166
6056,13214
6057,77142
6058,18635016
6059,4137
6060,18765
6061,16096824
6062,84369
6058,20613470
6063,179780
6064,1582996
6065,16101128
6066,6644117
6067,17061
6068,8709527
6069,43889
6070,14743
6071,40651883
6072,3682
6073,816
6074,11901
6075,77295
2223,20448515
3061,2800905
6076,8908
3402,3777732
6077,12000020
6078,33124137
6079,51606
6080,6150
6081,1421990
6082,49436
6083,47401
6084,4268157
6085,5890
6086,51738
6087,764347
6088,960
6089,51737
6090,8667848
6091,420282
6092,10637766
6093,12749
6094,305234
3560,15863832
6095,1898
5870,16248068
6096,7747374
6097,22328546
6098,3591262
6099,179064
6100,92517
6101,518848
6102,40611510
6103,11899
6058,13188676
6104,4134071
6105,30333938
6106,40909452
6107,29127
460,8337
6108,7967
6109,5527
6110,12497
6111,5439
6112,40593473
6113,95819
6114,78411
6115,77566
1963,5326
6116,18006496
6117,16143347
6118,17675462
6119,27003
6120,902
6121,7090447
6122,7723542
6123,227571
6124,17333223
6125,25480342
6126,60510
6127,80660
6128,567678
6129,6482837
5856,7664041
6130,43758
6131,8492825
6132,17841
6133,59219
6134,20758104
6135,15622
6136,7304203
6137,110737
598,2536134
6138,3867
6139,374233
6140,78433
6141,2767
6142,32423
6143,682804
6144,7869
6145,41219
6146,38311414
6147,6853
6148,13831
6149,18545
6150,2203
6151,3869
6152,13642
2731,89717
6153,304027
6154,3388
6155,13206760
6156,18423
6157,77197
6158,415
6159,10357575
6160,6262365
6161,46756
6162,17332218
6163,4953
6164,10965
6165,47989
6166,17212231
6167,852470
6168,20820994
6169,452306
6170,4982
6171,3980
6172,29588376
6173,2052
6174,88077
6175,55030
6176,13206828
4625,2967752
5870,13414446
6177,7061
5024,14995
6178,85990
6179,42898
6180,12914
6181,9532
6182,11250317
6183,8953
5870,13104080
6184,53496
6185,703292
6186,292408
6187,40024
568,6718608
6188,6320534
6189,3109
6190,3805
6191,667
6192,5098079
6193,6280118
6194,6654313
6195,469571
6196,13872
6197,32768522
6198,42697
6199,110494
6200,357664
6201,164154
6202,22557272
6203,10374
6204,11334
6205,21853621
4728,33917
332,22299763
5352,2153405
6206,6690798
6207,34497
6208,152380
6209,426504
6210,5391115
6211,6137154
6212,16640
6213,15839976
6214,12751687
6215,16690
6216,248704
6217,36236123
6218,7488244
6219,6468666
6220,15783514
6221,23316548
6222,2595138
6223,17214
6224,10569
4145,49750
6225,2767793
5804,48328
6226,9673436
6227,19057
6228,298275
6229,10140661
125,15745950
6230,7805
6231,13928
6232,11768
332,28260587
6233,16151178
6234,334176
6235,3407877
4528,29946
6236,83674
6237,1848
2222,8709523
6238,6917952
6239,15749186
6240,12395
6241,21671
6242,24800
6243,307791
6244,270730
6245,5091
6246,21686
6247,7445
4035,54479
6248,7046495
6249,18705209
6250,280111
6251,321552
5870,13362536
6252,40496
6207,386372
6253,22881898
2222,9593911
6254,334123
6255,4031
6256,2666
6257,16056408
6258,5168
6259,13517535
6260,2731276
6261,44652
6262,10194157
6263,41424
6264,310459
6265,84136
6266,22205
6267,17788401
6268,18045891
2222,13047090
6269,6567017
4087,9369720
6160,5056084
6270,23878688
6271,19547856
6272,5886881
6173,16328
6273,297673
6274,5161066
6275,6192
6276,732562
411,40603730
6277,7996
6278,9284655
6279,32075671
6280,13262783
6281,527756
6282,216363
6283,35133922
6284,414999
6285,43483262
6286,29999
6287,773951
1622,60400
6288,23692271
6289,5664985
6290,544891
6291,28251250
6292,8709526
6293,45195
6294,1166599
6295,23766634
6296,124509
6297,7600924
6298,2744
6299,1240662
6300,5359
6301,8235178
6302,50
6303,6259
6304,8685612
6305,23848559
6306,24113
4762,943402
6307,13651
6308,34532
6309,15760001
6310,7937462
6311,47212
6312,1295102
6313,365
6314,2355575
6315,11557
6316,7824322
6317,8913370
5931,89724
6318,407429
6319,105992
6320,7137775
6321,5604848
6322,3227063
6323,29209
6324,6134826
5226,40605329
6325,9809
6326,40490167
6327,8652190
6328,35743
6329,5174
6330,27774758
6331,22822858
6332,344262
6333,14817
332,25494343
6334,28195
6335,17343
6336,153008
6337,22055262
6338,77163
6339,53639
6340,693208
6341,33456
6342,18692431
6068,9409458
6343,28009303
6344,68811
6345,6642715
6346,51799
6267,32822135
6347,2794
6348,9736930
3122,6493208
6349,16181775
6350,187020
6351,37190
6352,11602
3063,91661
125,16070903
6353,64222
6354,530965
6355,32499
6356,53413
6357,232576
4329,16115612
6358,60792
1646,4965
6359,72579
6360,13206900
6361,40881621
6362,11594257
6363,944073
6364,11573
6365,19494
6366,25354
6367,1162022
6368,17402605
227,9067850
6369,16634
6214,10215349
6370,203220
6214,11808950
6371,10603
6372,166997
4756,147865
125,17314430
6373,12172
125,17340050
6374,13539044
6375,3711
6376,38619
6377,428263
6378,46677
180,3393124
6379,38980
3511,7842288
6380,407813
6381,1715
6382,68210
6383,6408862
6384,8705784
5833,34053
6385,56034
6386,1162543
6387,130580
6388,493456
6389,13376
6390,6604794
6391,409
6392,4952
6393,1412138
6394,12781
6395,1971304
6396,7315573
6397,68494
6398,16130549
6399,175675
6400,2832909
6401,827
6402,42603
6403,767680
6404,3428935
6405,1768603
6406,113304
6407,16181
6408,227651
6409,270805
6410,45546
6411,389627
6412,5152478
6413,44659
6207,64216
6414,29641
6415,36578942
6416,82192
6417,567704
6418,10194514
838,12893742
6419,17347389
6420,12812550
6421,23395680
6309,13639050
6422,10626594
6423,43015
6424,10204213
6425,18452
600,459064
6426,213753
2087,5267365
6427,6609765
492,597790
6428,17617277
6058,23164983
6429,13497818
6430,5954
6431,15575
6432,49041
6433,38743
6218,9659607
6434,147915
6435,8520610
6436,27362503
6437,36510196
6438,51019
125,15731779
6439,7572
369,27220736
6440,824508
6441,284440
6442,7905092
6443,24830
6444,16160797
6445,8073
6446,21611
3329,40874032
6447,37186
6448,676737
6449,50365
6450,112537
6451,27208
6452,12432220
411,6547187
6453,7742
3832,139069
6454,20758103
6455,43933
6456,4447622
6457,19534
4687,15858248
6458,31434883
6459,331920
6460,714902
6461,540020
6462,11553
6463,6479550
6464,69136
6465,71865
6466,13628209
6467,1379961
6468,29056083
6469,20758105
6470,3128411
6471,25300956
636,6950688
2938,7826803
6472,6431790
6473,78129
6474,35504431
6475,28251
1223,22918050
6476,17803
6477,3819326
6478,9961796
6479,16527
6480,9822
6481,40603587
6482,52640
6483,17349
6484,11650
6485,139986
6486,34494
332,23174274
6487,7728889
6488,10585
6489,11559200
6490,284996
6491,24983
6492,8492319
6493,33516773
6494,42986
6495,318431
4457,299344
6496,13158800
1042,10032672
38,15753740
2660,18333130
6497,607639
6498,7719245
6058,18126198
6499,26032825
6500,325085
6501,2373
6502,56495
6503,104089
6504,3690
6505,61666
6506,25460
6507,63033
6508,9418327
6509,57913
6510,25899336
6511,43945
4469,10629
6512,9516
5015,1472878
4525,476543
6513,568236
6514,18749
6515,12262741
6516,1097
6517,3438000
6518,61975
1573,20803953
838,11607446
6519,32263
6520,2517
6092,8428064
6521,40940649
6522,11084145
6523,7091488
6524,1314332
6525,27333
6526,12936
557,6931356
6527,17851885
6528,47624
6529,36809135
6530,6381205
6531,8525590
6532,27883214
6533,15796700
125,16102004
6534,22544764
6535,30119
6536,394469
5870,9593913
6537,6587387
6538,3432478
310,11561469
6539,61179
6540,3554772
61,17623975
6541,10566
5846,5152561
6542,248484
6543,6581511
6544,12083
6545,9917938
6546,11564
6547,59264
6548,7603
6549,11925514
6550,334643
6551,63032
6552,5941033
6553,12294652
6554,6101718
6555,27833670
6556,40159
6557,20170404
2935,69571
6558,149196
6559,106264
6560,4835
6561,62530
6562,10746542
6563,20821111
6564,3273
6565,59263
6566,92364
6567,16343
6568,33590260
6569,161099
6570,12842828
6571,6080337
1262,60931
6572,84145
6573,13453029
310,8662836
6574,99298
6058,13644055
6575,310146
4621,6389257
6576,43369
6577,77661
6578,80176
6579,509784
6580,6050678
6058,16069030
6581,359375
6582,8648
6583,13326831
6584,9593
6585,85443
6586,15724396
6587,4932435
125,13600318
6588,12558285
6214,12971616
6589,6837103
6590,1869
6591,17910048
6592,62031
6593,77773
6058,16429619
6594,1278752
6595,448873
6596,1268479
6597,7664334
6598,45100
6599,18798983
125,16113791
6600,35231
6601,55403
6602,4325
6603,234184
6604,21969786
125,15784909
6605,35959740
6606,13927
6607,18297707
6608,10589
6609,12875258
6610,9565548
6611,16033842
6612,77565
6613,816953
6614,316845
6615,2986865
6616,767171
6617,205476
6618,11367726
6619,17378527
6620,14384
6621,2161733
6622,16213
6623,187812
6624,13637412
1234,15992857
6625,18189606
6626,13821
6627,332775
6628,15055
5269,46202
6629,9572203
6630,77770
460,776407
6631,84151
6632,28954189
6633,17910124
6634,68591
6635,544424
6636,1811543
5856,6919272
6637,6574102
6638,34002132
6639,38169
6640,139253
395,13612739
6641,8088
6642,92780
6643,12468
6644,19312
6645,31456
6646,34511
6647,31072
6648,96358
600,175983
2503,4570768
6649,13318534
6173,93575
6650,136782
6651,22293224
6207,34507
6652,7670
6267,24445517
6653,227865
6654,15729539
6655,823
6656,1661957
6657,29580
887,3086160
6658,11300302
6659,34912895
6660,8788554
6661,25614492
6662,15054
6663,21031
6664,19549841
6665,586472
6666,690866
6667,9378297
6668,6614960
6669,22341263
6670,20698530
6671,8710484
6672,64481
6673,53925
6674,11741
6675,6267237
6676,12033455
6677,2247142
6678,48318
6679,31287352
6680,6871617
6681,28634
6682,38359036
6683,12680907
6684,144349
6685,1067
6686,138959
6687,63720
1145,12959233
6688,77160
6689,32418
6690,8962
6691,40526
6692,254308
6693,8253920
5846,5217282
6694,331256
6695,4659
6696,35036409
6697,341879
6698,17407748
6699,333867
6700,29939230
6701,2845024
6702,341735
6703,1609451
6704,11861062
6705,17199504
6706,42692
6707,472343
6708,40200
6709,5310515
6710,81227
6711,28449207
6712,9820
5812,46544
6713,23529
6714,13618440
6715,11298
6716,17378508
6717,7331435
6718,88389
6719,44234
4317,77430
6720,218467
5090,3407703
6721,618177
6722,2855034
6723,100924
1090,213647
6724,6944032
6725,125404
6726,6587879
6727,99329
6728,41150487
406,33128934
6466,10560331
6729,31336
6730,34262
6731,17802724
6732,384597
6733,13929
6734,54984
6735,7743175
6736,6063187
6737,9998
6738,26135825
6739,7165300
6740,854757
6741,769483
5870,14061955
6742,6316171
6743,15811545
6744,5809
6745,30008702
6746,228296
6058,8709524
6747,545951
2557,8909152
6748,40605285
6749,43944
6750,10798416
6751,18630
6752,15047
6753,46601
6754,2159225
6755,1099301
6756,2199
6757,15711341
6758,15790842
6759,53061
6760,20764879
6761,25622780
6762,11468377
6763,28763485
6764,61886
6765,18553
6766,50618
6767,262430
6768,17799
6769,17182126
52,11306
6770,6217
6771,13570854
6058,42246377
6772,17231
6773,46777
6774,9804
6775,1842
6776,18966819
6777,48002
6778,2459785
6779,11710373
6780,18584855
6781,130028
6782,19161852
6783,359410
6784,6534
6785,77366
6786,67931
6787,26252859
6788,18498558
6789,24100
3412,8722
1493,18053060
6790,11761
6791,171020
6792,116236
6793,6582637
1966,29283884
6794,17810
6795,421129
6796,163977
5870,13253276
6797,26114463
6798,29904287
6799,7094569
6800,24335
6801,1675216
1437,153784
1962,34066798
125,18149927
406,32283133
6802,41667
6803,30324
6804,9570
6805,6948436
6806,26032887
6807,530848
4588,6613956
6808,25489625
6809,38746485
6810,3483
6811,10803121
6812,343881
6813,6690
6814,74406
6815,8716
417,7800188
6816,40612032
6817,48757
6818,7954556
6819,33290383
6820,33149088
6821,52397
6822,153025
6823,9305362
6824,144800
6825,301736
6826,40097951
6827,272895
6828,41022133
6829,9627755
3511,7243142
6830,19314
6831,1519
6832,10993282
6833,3392089
1454,17020
6834,13508607
6835,18166936
330,17158532
6836,711901
6837,333538
6838,688191
6839,233667
6840,7137327
6714,16131484
6841,15704307
6842,25365
6843,460635
6844,13538873
6845,44439415
6846,23677341
6847,11691
6848,77287
1223,41044147
3511,6421588
6849,18144124
6850,2501458
6851,39092290
2724,33385229
3327,9596460
6852,9579634
1223,18500665
6853,16054217
6854,592657
6855,7801229
6856,17274667
6857,46654
6858,14864
6859,23753
6860,271074
6861,8680
6862,3018539
6863,85301
6864,15818107
6865,12743472
6866,17235026
6867,6368610
6868,4570679
6869,40656712
6870,25179
6871,296662
507,30226723
6872,5632446
6873,1128437
5870,8811139
6874,6567284
6875,669570
6876,183656
6877,14287
6878,53969
1551,70253
6879,10884
6880,6905534
6881,33413128
6882,41193
6883,40389527
5018,51704136
6884,28759
6885,21535271
6886,12384322
6887,25489134
6888,10790290
6889,792161
6890,59924
6891,781110
6892,3367956
6893,17333319
6894,6512140
6895,18656036
6896,92250
6897,7992995
6898,31360
6899,77276
6900,11284898
6901,2113260
507,31450852
6902,33597976
6903,14289
6904,762806
3957,23031
6905,219205
6267,16247792
6906,12555
402,24920901
6907,13138635
125,15990969
6908,11648261
310,15994590
6909,768878
6910,826845
6911,11594337
6912,210329
321,15767586
6913,32508
6914,2315892
6915,24731
6916,4703581
6917,90619
6918,295305
6919,1736739
1223,20443207
6920,24
6921,12982393
6922,815309
6923,6871616
6924,5899779
6925,7672
6926,92508
1039,10335308
6927,3503947
6928,550454
6929,40779082
6930,34534
6931,6065215
6932,7141642
402,25644601
6933,7425765
6934,13986
6935,49011
6936,29437949
6937,32571395
6938,6289283
4558,30257963
6225,944076
373,13888
6939,15819028
6940,368772
6941,7039218
6267,20421367
6942,353
6943,18775247
6944,18079804
310,8680278
6945,13529
6946,10739
6947,34541
6948,7741325
6058,14061957
6949,93269
515,3389671
6950,275
6951,41821
6952,28876
6953,58314
6954,8683812
6955,40604556
6956,472626
6957,8559047
6958,6746018
6959,17977
6960,67
6961,11529868
6962,20880952
6963,17333230
6964,18775356
6965,35135343
6966,7170627
6967,6545608
3511,7600922
18,1722717
6968,39939417
6969,25104465
3582,17722973
6970,34492
6971,40792913
6972,100365
6973,3238153
6974,29581
4819,6872
1437,13830
6975,12527
6976,16031620
6977,1833852
6978,29363501
6979,77866
6980,160251
6981,29780253
6982,40597810
61,13580951
6983,7060582
6984,112
1750,10950924
6985,6393631
6986,28149981
6987,922991
523,3684856
6988,3755250
6989,108077
6990,3475268
6991,13595639
6992,29981
6993,116296
286,28815474
6994,45101
6995,25346
6996,18693763
6997,15197
6998,4912
6999,6043781
7000,9742
460,19321
7001,13662
7002,5960325
7003,33569
7004,23228
7005,116257
7006,34324605
695,12609433
7007,104378
1437,13837
3884,25541028
7008,2836109
7009,42080479
7010,1237300
7011,28695
7012,23305614
7013,12007
7014,139463
7015,6202342
7016,18079776
1437,153795
7017,34728667
7018,258392
7019,24766
7020,28859
6983,6585201
7021,64217
2785,9439989
7022,32148570
7023,24817626
7024,14975
7025,190507
7026,15888
7027,16160314
7028,77270
7029,7766027
7030,12554628
7031,5292853
7032,30273
7033,13561164
7034,402013
2091,11366397
7035,208631
7036,161887
7037,120461
7038,1279686
61,15283043
7039,8492856
7040,458034
7041,14028
7042,106069
7043,50144
7044,18302455
5870,15861491
7045,16703
7046,40158
7047,8379374
7048,77711
7049,31181
7050,17237214
6704,12425532
7051,545425
7052,127586
7053,295649
7054,11206
7055,12499290
636,6584188
395,13486122
7056,625094
7057,2157243
1133,20706320
7058,363752
7059,18770398
5839,240976
7060,398323
6729,452244
7061,7194
7062,18428067
7063,6693
1229,5510384
7064,2179276
7065,470495
7066,16788
1437,13835
7067,6617928
7068,328854
7069,10996342
7070,12609
913,18003300
7071,16158542
7072,25403
7073,34501
7074,8282
7075,59980
7076,26214866
7077,306364
7078,16130537
7079,6411016
5587,32051912
7080,11437
7081,434903
7082,577283
7083,920607
7084,28293
7085,2530
7086,13526165
7087,31138556
7088,13829
7089,1166131
7090,7157310
7091,125963
7092,13667
7093,6668467
7094,6345193
7095,55399
7096,5093
7097,10372
7098,87985
7099,10970532
7100,3342764
7101,51590
6407,9844
7102,201114
7103,35066358
507,30312891
6267,22843341
7104,3679
7105,46199
508,31076583
395,12820360
7106,5517
7107,10584
7108,25373
7109,954674
4109,73186
7110,9496240
6466,13454149
7111,15839984
7112,159582
21,7592279
7113,30334
7114,24388326
244,18140047
7115,4138
7116,11861815
7117,8087906
7118,60142
7119,40961543
1605,3697927
7120,9591398
3512,397503
7121,10176
7122,2133795
7123,61264
521,44170
7124,56919
7125,40642172
7126,179033
7127,10507
7128,823411
7129,49350
7130,28541
7131,85987
7132,22584
7133,92143
7134,216377
4800,41021501
7135,12868761
7136,100464
7137,9581001
1223,8709528
7138,28090850
7139,241823
6680,9533378
7140,76740
1903,8314214
7093,5126859
7141,201341
7142,11688630
7143,17387313
7144,898885
7145,13925
7146,13890
7147,36124936
7148,142395
7149,29501
2702,40407141
7150,144977
7151,82434
7152,18812405
7153,7159515
7154,16619
7155,123933
6518,28547
1140,14185
7156,17571564
7157,88432
7158,242956
7159,17560444
7160,58889
7161,7879278
4778,6289920
7162,76664
636,7171876
7163,1902241
7164,33801469
7165,7931881
523,6224935
7166,36337550
7167,9165406
7168,18081809
7169,77554
7170,14569052
7171,47956
1280,37903770
7172,89763
7173,1254951
7174,8855321
7175,17465453
7176,18966806
7177,266904
402,17876893
3154,58438
7178,7896345
1100,31093
1605,3374819
7179,13912
7180,28686840
7181,55401
7182,57727
7183,206236
7184,12401556
7185,13522285
7186,31931941
7187,7815
7188,11597
7189,59780
5540,78024
7190,8686068
7191,34466963
7192,17333324
244,18296030
2939,34051011
7193,5197
7194,9279177
7195,92147
7196,25883848
7197,775346
7198,250024
7199,15781026
7200,22320
6309,13448656
7201,11337912
7202,6437061
7203,3491072
694,21413662
7204,19412
7205,30244626
7206,114166
7207,953260
7208,175242
1437,153800
7209,358846
749,92121
7210,9553503
7211,9317452
244,18298225
1437,153785
7212,6407514
1145,13623012
6428,17158596
4249,15096
7213,181087
7214,244572
7215,17566243
7216,6335026
7217,8366402
7218,9118135
7219,107664
7220,7882
7221,22286
7222,13477676
7223,10128428
7224,27904311
6983,6916963
7225,18816603
332,26074181
7226,10551947
7227,12813630
7228,186103
7229,7823678
7230,380017
7231,22917
4639,4373
7232,816870
7233,13597723
6284,41811
7234,27071490
7235,21727
7236,11922
7237,6348045
7238,7783920
7239,277397
7240,9850443
7241,395182
7242,6597651
7243,32145
7244,7619292
7245,40801157
7246,8712343
7247,21704
7248,2890090
106,23604559
2241,27068734
7249,117047
310,10327303
757,2090640
7250,22864842
6680,7802254
7251,6609758
244,17565845
7252,77156
7253,4954833
7254,23168277
7255,11734
6267,22471294
7256,17162
7257,21965107
7258,7821447
7259,8258519
7260,150739
7261,11346
7262,25322449
7263,33151805
7264,293101
7265,50667
6938,6366437
7266,40290
7267,23125266
7268,5231173
7269,139569
7270,61549
395,23016317
5856,7640705
7271,10429092
7272,348573
6680,9565045
7273,1148721
7274,142296
7275,19351043
7276,33555224
7277,23341894
227,8306745
7278,604635
7279,17191029
6267,20504754
5485,357486
6983,7108001
7280,30194
7281,16948
7282,14316
7283,3223761
7284,3007704
508,36329818
7285,8574333
7286,180426
7287,94486
7288,34890015
7289,89656
512,93436
7290,25526296
7291,8694389
7292,6472451
7293,11711
7294,27774596
7295,226004
4561,8563789
7296,34466922
7297,9503
7298,24934065
7299,17650
6466,15757434
7300,30512
7301,703
6214,11563110
7302,8113344
7303,920395
7304,2435104
7305,40020563
6546,662597
7306,1464757
1148,220968
6846,27190613
7307,60211
7308,16243
7309,136637
7310,25014114
7311,288644
5512,588234
7312,819789
7313,13839
7314,12125
7315,6909544
7316,107779
7317,7629
7318,6578293
7319,1048645
7320,1155314
7321,24408
7322,18214414
7323,20958632
7324,22733729
7325,26114135
7326,24687
6466,13146214
7327,8785374
7328,10397655
7329,74532
7330,11466
7331,2334751
7332,2049993
7333,13507212
7334,110428
7335,117
7336,3066
6990,3475161
7337,18580
1195,25224799
7338,25200
7339,128092
7340,30187
61,13580928
7341,5454
7342,6506307
7343,95621
7344,32370
7125,21414439
7345,20342617
7346,18210693
7347,595375
7348,9637479
7349,61672
7350,10431447
7351,6665671
600,478951
7352,8253
1084,24968392
279,19542841
7353,12991188
7354,3446
6983,6547188
1042,8546358
2610,242472
600,8447255
7355,9300768
7356,202769
7357,100933
7358,56674
7359,15985373
2688,30821598
7360,6423
7361,6819
7362,29751398
7363,95186
7364,6905012
7365,25251757
7366,263985
254,12857
7367,760
7368,6054449
508,34275232
7369,8407173
7370,89055
7371,2199587
332,25558608
7372,9413044
3582,15703770
7373,395233
7374,13555073
7375,13227454
7376,8837
7377,6087756
7378,13440
7379,281235
7380,758901
7381,44001
7382,298137
7383,9917879
332,20443235
7384,4538
7385,98920
7310,30653853
7386,9865
7387,189147
7388,12926804
7389,20910157
5365,110391
636,6609549
332,28588345
7390,10054335
7391,9864
7392,23058402
7393,32191710
7394,21718
7395,1584974
38,18693627
7396,20518872
7397,420180
7398,425377
7399,26889576
7400,10874177
7401,161426
313,15814872
7402,12039534
7403,6420846
7404,13508406
7405,1301
7406,416775
7407,71458
7408,23264671
7409,3692
7410,17262203
7411,69499
7412,18336965
7413,20912424
4763,600335
7414,13503109
7415,12043770
7416,287861
4558,38820046
7417,27431418
7418,12254379
4038,385706
7419,116114
7420,444304
7421,15937108
7422,28940
7423,15676
7424,40604846
7425,17833099
7426,17780
7427,13228487
7428,8150317
6267,19095025
6267,18108281
7429,6854
7430,95622
7431,5360
7432,14940
7433,118944
7434,88061
7435,73084
7436,395962
7437,20578940
7438,10108463
6466,13369678
6321,5598113
7439,10798418
7440,10964693
7441,29236299
7442,10079321
6267,20603820
7443,6611038
7444,39182872
7445,9975679
7446,40963358
4970,10579
7447,9888775
7448,11472
7449,9415951
7450,6977769
279,18660447
7451,420415
600,345299
7452,7853137
395,12042279
7453,61049
6488,9804779
7454,127584
7455,125502
7456,15320
508,36642458
7457,8293938
7458,17262100
7459,18043539
7460,1111
7461,24784
7462,22910900
7463,73095
7464,143727
7465,443103
7466,338691
7467,97961
7468,128066
7469,7983
7470,6647312
125,17156015
7471,7362158
7472,231562
7473,82436
7474,28243032
7475,5015
6680,8138071
7476,13596166
7477,18075234
7478,11229
7479,77507
7480,465904
7481,10841167
7225,23359964
7482,783505
7483,34440
523,4836308
7484,74731
213,37570546
7485,6457229
3371,29981261
7486,51070
737,12849385
7487,10628
7488,28734
7489,28385
7490,9917945
625,13541056
7491,6422
7492,18266
6938,6604712
7493,994156
7494,24767
7495,108202
7496,237320
7497,13083
235,7132363
4430,16070143
7498,6660747
7499,7912007
7500,352262
7501,12810834
7502,32255
7503,113429
7504,129619
7505,46087
7506,4929705
7507,29582
7508,28434
117,7116709
7509,321566
7510,139390
7511,266607
108,16171291
7512,40117
7513,2917816
7514,8647
7515,310258
7516,10836728
7517,16123975
7518,61958
7519,6433752
6267,18104607
6267,17880714
568,49570871
7520,1820716
7521,2164318
7522,68483
1737,10221341
7523,7981206
7524,46349
7525,3344411
7526,28374007
7527,3974
7528,7128341
7529,72657
7530,4831
335,35889209
1519,41957126
7531,6425
7532,6373717
321,15813668
7533,39943621
7534,89731
7535,213652
7536,6194
7537,40470
7538,9815702
7539,61903
7540,74256
2444,35297426
7541,107776
172,8720917
7542,287633
7543,6901097
887,1491117
7544,106096
7545,2784
3852,46465
7546,2531
7547,542752
7548,1397743
7549,4339
7550,7825557
7551,16158596
7552,9597
7553,2954411
7554,17454163
7555,32722510
7556,198719
7113,162086
7557,15836
7558,428042
7559,16100972
7560,3973
7561,11449
7562,6282753
7563,2768169
7564,28405
7565,9680114
7566,30555488
7567,224500
7568,6858
7569,107770
7570,187753
7571,12013
7572,3656
7573,1756703
1750,10872085
7574,41716
7575,112755
7576,18304322
7577,47613
7578,25584847
7579,1022657
7580,25350
7581,861326
251,40545956
411,6337006
7582,581126
7583,68146
7584,343718
7585,39020
6704,10677277
7586,9833
7587,218427
7588,231604
7589,19448
7590,5946
3052,11765920
7591,17905709
7592,7576115
7593,1528410
7594,29496076
7595,41014903
7596,25733573
7597,23602561
7598,10163292
7599,8709640
7600,12216302
7601,317282
7602,28187230
7603,15967
6704,12681233
7604,8477057
7605,8196732
7606,93371
7607,653651
7608,6681454
7609,36064
7610,7785207
7611,3798703
7612,736131
7613,18232495
279,18879761
7614,535739
7615,227593
7616,6260997
332,23308084
7617,2528
3274,230514
7618,17465515
7619,769658
7620,9799
7621,25100
7622,61899
7623,244261
7624,28251002
7625,86236
7626,11544421
7627,50827
1456,11099729
7628,10847
7629,210404
7630,2265
7631,592191
7632,542389
7633,92365
7634,25953369
7635,3049
395,12647642
7636,16435
7637,64863
7638,20696006
