book_id,author_id,author
13522,37838,Gregory Maguire
13529,36926,Geraldine Brooks
13642,36575,Ursula K. Le Guin
13646,36575,Ursula K. Le Guin
13648,36575,Ursula K. Le Guin
13651,36575,Ursula K. Le Guin
13659,36575,Ursula K. Le Guin
13661,36575,Ursula K. Le Guin
13667,36575,Ursula K. Le Guin
13696,37874,Piers Anthony
13728,39677,Tite Kubo
13729,39677,Tite Kubo
13733,39677,Tite Kubo
13747,37905,Julie Powell
13759,37080,Diana Wynne Jones
13806,38280,R. Scott Bakker
13810,37870,Raymond E. Feist
13811,37870,Raymond E. Feist
13812,37870,Raymond E. Feist
13813,37870,Raymond E. Feist
13821,37506,Roger Zelazny
13824,37506,Roger Zelazny
13827,37506,Roger Zelazny
13829,37043,Tamora Pierce
13830,37043,Tamora Pierce
13831,37043,Tamora Pierce
13833,37043,Tamora Pierce
13834,37043,Tamora Pierce
13835,37043,Tamora Pierce
13836,37043,Tamora Pierce
13837,37043,Tamora Pierce
13839,36911,Michael Pollan
13843,39037,Pat O'Shea
13850,40869,Mandy M. Roth
13854,37875,R.A. Salvatore
13872,38225,Katherine Dunn
13888,37061,Robert Jordan
13890,37061,Robert Jordan
13891,37061,Robert Jordan
13895,37061,Robert Jordan
13912,37612,Sylvia Nasar
13922,37782,Juliet Marillier
13923,37782,Juliet Marillier
13925,37782,Juliet Marillier
13926,37782,Juliet Marillier
13927,37782,Juliet Marillier
13928,37782,Juliet Marillier
13929,37782,Juliet Marillier
13931,37782,Juliet Marillier
13932,46371,Andrew Solomon
13978,37822,Mercedes Lackey
13979,37822,Mercedes Lackey
13980,37822,Mercedes Lackey
13982,37822,Mercedes Lackey
13983,37822,Mercedes Lackey
13986,37822,Mercedes Lackey
13987,37822,Mercedes Lackey
13990,37822,Mercedes Lackey
13993,37822,Mercedes Lackey
13994,37822,Mercedes Lackey
13995,37822,Mercedes Lackey
13996,37822,Mercedes Lackey
13997,37822,Mercedes Lackey
13998,37822,Mercedes Lackey
14000,37822,Mercedes Lackey
14014,37822,Mercedes Lackey
14015,37822,Mercedes Lackey
14069,36882,Naomi Novik
14095,38504,Howard Zinn
14096,42133,Jon Kabat-Zinn
14183,36557,Philip K. Dick
14185,36557,Philip K. Dick
14201,37362,Susanna Clarke
14241,38958,Mary Karr
14248,37225,Barbara Kingsolver
14249,37225,Barbara Kingsolver
14250,37225,Barbara Kingsolver
14256,37225,Barbara Kingsolver
14257,40762,Matthew Kneale
14272,40746,Alistair MacLeod
14280,42657,Alice Munro
14281,42657,Alice Munro
14285,42657,Alice Munro
14286,42657,Alice Munro
14295,40046,George Saunders
14305,39282,Jane Smiley
14316,37338,David Mitchell
14358,37081,Madeleine L'Engle
14362,37155,Rudolfo Anaya
14376,38806,Alan Lightman
14383,36764,Kresley Cole
14384,36764,Kresley Cole
14386,36764,Kresley Cole
14404,42386,Robert Crais
14428,37262,William Golding
14431,37262,William Golding
14456,38505,Oliver Sacks
14460,38022,Carrie Vaughn
14461,38022,Carrie Vaughn
14463,38022,Carrie Vaughn
14495,46288,Colin Wilson
14504,37406,Herman Wouk
14554,37405,Sidney Sheldon
14563,37104,Francesca Lia Block
14565,37104,Francesca Lia Block
14570,36605,Louisa May Alcott
14648,37859,Pearl S. Buck
14743,37723,Richard Dawkins
14748,36905,Jennifer Weiner
14758,36905,Jennifer Weiner
14769,37407,Chaim Potok
14817,36557,Philip K. Dick
14836,37124,Salman Rushdie
14839,38917,David Baldacci
14864,36603,Jodi Picoult
14865,36603,Jodi Picoult
14866,36603,Jodi Picoult
14889,36608,Betty  Smith
14891,36608,Betty  Smith
14905,36602,Jane Austen
14913,36602,Jane Austen
14960,37832,Anita Shreve
14967,37127,Nicholas Christopher
14975,37273,Kate Mosse
14990,36476,Mary Roach
14995,38427,Dean Koontz
14996,38427,Dean Koontz
15015,45501,Neale Donald Walsch
15016,45501,Neale Donald Walsch
15018,45501,Neale Donald Walsch
15019,45501,Neale Donald Walsch
15044,37156,Jeanette Winterson
15046,37156,Jeanette Winterson
15047,37156,Jeanette Winterson
15050,37156,Jeanette Winterson
15052,37156,Jeanette Winterson
15054,37156,Jeanette Winterson
15055,37156,Jeanette Winterson
15056,37156,Jeanette Winterson
15096,37123,Joanne Harris
15100,37123,Joanne Harris
15101,37123,Joanne Harris
15102,37123,Joanne Harris
15154,38917,David Baldacci
15157,38917,David Baldacci
15158,38917,David Baldacci
15159,38917,David Baldacci
15177,41962,Barry Hughart
15195,37034,Art Spiegelman
15197,37034,Art Spiegelman
15309,36817,Laurell K. Hamilton
15320,36867,Poppy Z. Brite
15374,45231,Rick Moody
15376,45231,Rick Moody
15424,37874,Piers Anthony
15430,37874,Piers Anthony
15433,37874,Piers Anthony
15435,37874,Piers Anthony
15449,37874,Piers Anthony
15450,37874,Piers Anthony
15456,37874,Piers Anthony
15466,37874,Piers Anthony
15468,37874,Piers Anthony
15473,37874,Piers Anthony
15496,37874,Piers Anthony
15501,37874,Piers Anthony
15519,37874,Piers Anthony
15534,37874,Piers Anthony
15547,37410,Terry Brooks
15549,37410,Terry Brooks
15550,37410,Terry Brooks
15552,37410,Terry Brooks
15557,37410,Terry Brooks
15558,37410,Terry Brooks
15559,37410,Terry Brooks
15560,37410,Terry Brooks
15561,37410,Terry Brooks
15564,37410,Terry Brooks
15566,37410,Terry Brooks
15567,37410,Terry Brooks
15568,37410,Terry Brooks
15575,37410,Terry Brooks
15576,37410,Terry Brooks
15577,37410,Terry Brooks
15580,37410,Terry Brooks
15595,39276,Karen Cushman
15613,37621,Herman Melville
15617,43034,Richard Wright
15622,43034,Richard Wright
15654,38223,Ann Rule
15660,37907,Chris Van Allsburg
15670,36812,Tim Powers
15673,37418,Louis Sachar
15676,38427,Dean Koontz
15677,37989,Patricia Highsmith
15746,38427,Dean Koontz
15760,38427,Dean Koontz
15764,40293,Anne Tyler
15769,37500,Robert Ludlum
15807,40341,Sheri Holman
15836,39338,Anne Michaels
15858,37838,Gregory Maguire
15860,37482,Michael Crichton
15888,37311,Iain Pears
15904,36903,Alexander McCall Smith
15924,36658,Nicholas Sparks
15925,36658,Nicholas Sparks
15926,36658,Nicholas Sparks
15957,37342,Ann Patchett
15962,39747,Joyce Carol Oates
15967,39747,Joyce Carol Oates
15972,39747,Joyce Carol Oates
16006,36650,Judith McNaught
16046,36886,Chris Bohjalian
16047,37738,Mary Doria Russell
16055,37342,Ann Patchett
16059,43319,Ann Packer
16130,40796,Ron Chernow
16148,48346,Kathy Acker
16176,39897,Matt Ridley
16178,38002,Catherine Gilbert Murdock
16180,36624,Philippa Gregory
16181,36624,Philippa Gregory
16182,36624,Philippa Gregory
16183,36624,Philippa Gregory
16185,36624,Philippa Gregory
16186,36624,Philippa Gregory
16188,36624,Philippa Gregory
16193,38504,Howard Zinn
16220,40653,Carly Phillips
16222,40653,Carly Phillips
16235,37140,Chitra Banerjee Divakaruni
16243,36884,Kate Atkinson
16249,38746,Lorna Landvik
16255,40710,Armistead Maupin
16271,39103,Colson Whitehead
16286,37355,John Fowles
16297,37978,Agatha Christie
16298,37978,Agatha Christie
16299,37978,Agatha Christie
16300,37978,Agatha Christie
16303,37978,Agatha Christie
16305,37978,Agatha Christie
16306,37978,Agatha Christie
16307,37978,Agatha Christie
16315,37978,Agatha Christie
16316,37978,Agatha Christie
16319,37978,Agatha Christie
16320,37978,Agatha Christie
16322,37978,Agatha Christie
16325,37978,Agatha Christie
16326,37978,Agatha Christie
16328,37978,Agatha Christie
16331,37978,Agatha Christie
16332,37978,Agatha Christie
16335,37978,Agatha Christie
16341,37978,Agatha Christie
16342,37978,Agatha Christie
16343,37978,Agatha Christie
16349,37978,Agatha Christie
16351,37978,Agatha Christie
16356,37978,Agatha Christie
16360,37978,Agatha Christie
16361,37978,Agatha Christie
16363,37978,Agatha Christie
16366,37978,Agatha Christie
16368,37978,Agatha Christie
16372,37978,Agatha Christie
16376,38302,P.G. Wodehouse
16377,38302,P.G. Wodehouse
16387,38302,P.G. Wodehouse
16388,38302,P.G. Wodehouse
16401,38302,P.G. Wodehouse
16405,38302,P.G. Wodehouse
16409,38302,P.G. Wodehouse
16424,37978,Agatha Christie
16429,38427,Dean Koontz
16431,38427,Dean Koontz
16433,38427,Dean Koontz
16434,38427,Dean Koontz
16435,38427,Dean Koontz
16440,37311,Iain Pears
16442,37311,Iain Pears
16449,38746,Lorna Landvik
16488,36818,Fred Saberhagen
16509,36818,Fred Saberhagen
16528,37130,Isabel Allende
16529,37130,Isabel Allende
16536,37725,Philip José Farmer
16543,37725,Philip José Farmer
16556,37130,Isabel Allende
16683,36549,Robert A. Heinlein
16685,36549,Robert A. Heinlein
16689,36549,Robert A. Heinlein
16690,36549,Robert A. Heinlein
16698,37340,Michael Chabon
16703,37340,Michael Chabon
16705,37340,Michael Chabon
16713,39745,Jonathan Lethem
16716,39745,Jonathan Lethem
16718,39745,Jonathan Lethem
16719,39745,Jonathan Lethem
16720,39745,Jonathan Lethem
16729,38058,Pat Conroy
16735,38058,Pat Conroy
16738,47956,Belva Plain
16739,47956,Belva Plain
16743,47956,Belva Plain
16745,47956,Belva Plain
16810,40725,Christopher Isherwood
16842,40725,Christopher Isherwood
16856,37265,F. Scott Fitzgerald
16884,38468,Richard Rhodes
16889,38468,Richard Rhodes
16900,37614,Henry David Thoreau
16902,37614,Henry David Thoreau
16921,46164,Graham Masterton
16948,37738,Mary Doria Russell
16951,42413,Wilbur Smith
16954,42413,Wilbur Smith
16967,38814,Eric Flint
16981,37217,Ralph Ellison
17007,47017,Jillian Hunter
17020,36690,Maureen Johnson
17022,40451,Daniel Quinn
17143,40716,James Baldwin
17150,37214,Willa Cather
17157,38962,Antonia Fraser
17162,42314,Robert Cormier
17174,43956,Michael Dorris
17184,36589,H.G. Wells
17204,36604,Kate Jacobs
17206,37063,Garth Nix
17214,36549,Robert A. Heinlein
17231,37912,Jeff Lindsay
17303,39971,Frank E. Peretti
17305,39971,Frank E. Peretti
17309,39971,Frank E. Peretti
17324,39971,Frank E. Peretti
17335,36793,C.S. Lewis
17343,36793,C.S. Lewis
17478,43978,Enid Blyton
17483,43978,Enid Blyton
17487,43978,Enid Blyton
17488,43978,Enid Blyton
17490,43978,Enid Blyton
17491,43978,Enid Blyton
17493,43978,Enid Blyton
17494,43978,Enid Blyton
17495,43978,Enid Blyton
17529,45639,Kate Douglas Wiggin
17533,36605,Louisa May Alcott
17601,40225,bell hooks
17602,40225,bell hooks
17603,40225,bell hooks
17607,40225,bell hooks
17643,47476,Julia Alvarez
17646,36592,Margaret Atwood
17650,36592,Margaret Atwood
17660,36556,Stephen King
17683,36913,Jim Butcher
17716,37856,Samuel Beckett
17726,37857,William Faulkner
17735,45612,M. John Harrison
17780,37619,Nathaniel Philbrick
17781,36832,Nora Roberts
17800,37131,Haruki Murakami
17836,37169,Mikhail Bulgakov
17861,38177,Charles Stross
17863,38177,Charles Stross
17902,47910,Ismail Kadare
17909,40756,Tom Stoppard
17914,40756,Tom Stoppard
17977,37723,Richard Dawkins
17994,39884,Simon Singh
18017,38302,P.G. Wodehouse
18029,38302,P.G. Wodehouse
18032,38302,P.G. Wodehouse
18035,38302,P.G. Wodehouse
18039,38302,P.G. Wodehouse
18051,38302,P.G. Wodehouse
18057,38302,P.G. Wodehouse
18061,38302,P.G. Wodehouse
18067,38302,P.G. Wodehouse
18116,37240,Philip Pullman
18122,37240,Philip Pullman
18130,37081,Madeleine L'Engle
18154,43349,Clifford Stoll
18392,37048,T.A. Barron
18393,37048,T.A. Barron
18394,37048,T.A. Barron
18395,37048,T.A. Barron
18396,37048,T.A. Barron
18402,37305,Matthew Pearl
18405,36660,Margaret Mitchell
18416,48083,Lincoln Child
18423,36575,Ursula K. Le Guin
18452,38224,Jerzy Kosiński
18463,38224,Jerzy Kosiński
18486,41172,Adam Rex
18512,36618,J.R.R. Tolkien
18521,37853,Virginia Woolf
18525,41388,Christopher Marlowe
18545,40756,Tom Stoppard
18549,40128,Ann Rinaldi
18576,44183,Polly Horvath
18580,39352,Bette Greene
18600,37620,Joe Simpson
18630,37729,Iain M. Banks
18683,40840,Catherine Marshall
18723,39477,Monica Ali
18728,38472,Doris Kearns Goodwin
18749,38010,Chimamanda Ngozi Adichie
18753,36793,C.S. Lewis
18757,45538,James Salter
18765,37374,Robert Graves
18769,37374,Robert Graves
18770,39879,Peter Watson
18789,37857,William Faulkner
18823,37242,Fyodor Dostoyevsky
18825,48330,Martin Amis
18828,48330,Martin Amis
18830,48330,Martin Amis
18833,48330,Martin Amis
18839,37853,Virginia Woolf
18852,37853,Virginia Woolf
18864,37438,Hunter S. Thompson
18865,37438,Hunter S. Thompson
18877,38280,R. Scott Bakker
18878,37056,David Eddings
18881,37056,David Eddings
18882,37056,David Eddings
18886,37042,Marion Zimmer Bradley
18887,37042,Marion Zimmer Bradley
18932,37080,Diana Wynne Jones
18943,37838,Gregory Maguire
18956,38473,David Simon
18999,37434,John le Carré
19000,37434,John le Carré
19001,37434,John le Carré
19062,37257,Markus Zusak
19063,37257,Markus Zusak
19066,37257,Markus Zusak
19083,38769,Aristotle
19104,38543,Nikolai Gogol
19298,37914,David Gemmell
19321,37681,Beatrix Potter
19330,37681,Beatrix Potter
19336,37681,Beatrix Potter
19337,37681,Beatrix Potter
19417,37212,Sharon Creech
19448,36697,Meg Cabot
19469,38994,Caroline B. Cooney
19476,38008,Ned Vizzini
19484,42727,Paul Auster
19486,42727,Paul Auster
19490,42727,Paul Auster
19494,37434,John le Carré
19501,37224,Elizabeth Gilbert
19508,47987,Irvin D. Yalom
19543,37387,Maurice Sendak
19577,37403,Peter Straub
19578,37403,Peter Straub
19580,37403,Peter Straub
19581,37403,Peter Straub
19610,45993,Ann Beattie
19631,38453,Lorrie Moore
19635,38453,Lorrie Moore
19661,38447,Rohinton Mistry
19668,38425,Tom Clancy
19670,38425,Tom Clancy
19674,38425,Tom Clancy
19675,38425,Tom Clancy
19687,38425,Tom Clancy
19691,38425,Tom Clancy
19707,38425,Tom Clancy
19793,42112,Wayne W. Dyer
19794,42464,Richard Powers
19797,40795,Simon Schama
19802,40698,William Manchester
19809,40698,William Manchester
19821,37486,Patricia A. McKillip
19842,42990,John C. Maxwell
19908,42952,Angela Knight
19909,42952,Angela Knight
20082,37052,Anne McCaffrey
20086,46971,Jude Watson
20416,36549,Robert A. Heinlein
20417,36549,Robert A. Heinlein
20657,40328,Nick Flynn
20809,44672,Garry Wills
20949,40698,William Manchester
20968,42112,Wayne W. Dyer
20995,42111,Robert Greene
21024,47987,Irvin D. Yalom
21027,47987,Irvin D. Yalom
21030,47987,Irvin D. Yalom
21031,47987,Irvin D. Yalom
21059,39567,Kate Elliott
21060,37824,Sherwood Smith
21062,40537,Anne Easter Smith
21121,38762,Simone de Beauvoir
21124,38762,Simone de Beauvoir
21188,38994,Caroline B. Cooney
21192,38994,Caroline B. Cooney
21278,36849,Charlie Huston
21343,43007,Patrick Lencioni
21436,36600,James Patterson
21484,37406,Herman Wouk
21485,37406,Herman Wouk
21491,43480,Joseph Wambaugh
21500,43480,Joseph Wambaugh
21607,36564,Joe Haldeman
21611,36564,Joe Haldeman
21671,37999,Dennis Lehane
21681,37999,Dennis Lehane
21686,37999,Dennis Lehane
21704,37987,James Ellroy
21717,38919,Karin Slaughter
21718,38919,Karin Slaughter
21719,38919,Karin Slaughter
21720,38919,Karin Slaughter
21721,38919,Karin Slaughter
21722,38919,Karin Slaughter
21726,38641,Scott B. Smith
21727,38641,Scott B. Smith
21787,37073,William Goldman
21788,37073,William Goldman
21796,37073,William Goldman
21832,42152,David Morrell
21835,42152,David Morrell
21837,42152,David Morrell
21838,42152,David Morrell
21843,42152,David Morrell
22026,38000,Mario Puzo
22028,38000,Mario Puzo
22076,36556,Stephen King
22135,37428,Edward W. Said
22162,40653,Carly Phillips
22163,41391,Richard   Preston
22175,37144,Gabriel García Márquez
22186,38586,Cecily von Ziegesar
22188,38586,Cecily von Ziegesar
22189,38586,Cecily von Ziegesar
22191,38586,Cecily von Ziegesar
22192,38586,Cecily von Ziegesar
22193,38586,Cecily von Ziegesar
22195,38100,Jess Walter
22200,36581,William Gibson
22201,40405,Karen Traviss
22205,36711,Sarah Dessen
22206,36896,Chuck Palahniuk
22207,43352,Heather O'Neill
22224,39332,Barry Denenberg
22232,36616,Jerry Spinelli
22271,37127,Nicholas Christopher
22284,36896,Chuck Palahniuk
22285,36896,Chuck Palahniuk
22288,36896,Chuck Palahniuk
22304,44499,Douglas Coupland
22320,36581,William Gibson
22321,36581,William Gibson
22322,36581,William Gibson
22325,36581,William Gibson
22326,36581,William Gibson
22327,40689,William  Gibson
22463,38034,Charles Darwin
22471,39897,Matt Ridley
22472,38773,Jean-Jacques Rousseau
22477,45529,Bernard Bailyn
22584,36557,Philip K. Dick
22598,41992,Ali Vali
22600,41992,Ali Vali
22649,38789,Jane Green
22686,38789,Jane Green
22695,37416,Judy Blume
22703,39661,Rumiko Takahashi
22867,37880,Stephen R. Donaldson
22871,37880,Stephen R. Donaldson
22875,37880,Stephen R. Donaldson
22877,37880,Stephen R. Donaldson
22893,37126,Alice Hoffman
22896,37126,Alice Hoffman
22898,37126,Alice Hoffman
23001,42464,Richard Powers
23007,42464,Richard Powers
23010,42464,Richard Powers
23012,42464,Richard Powers
23031,48330,Martin Amis
23040,48330,Martin Amis
23202,37224,Elizabeth Gilbert
23217,36697,Meg Cabot
23218,36697,Meg Cabot
23219,36697,Meg Cabot
23220,36697,Meg Cabot
23221,36697,Meg Cabot
23222,36697,Meg Cabot
23223,36697,Meg Cabot
23224,36697,Meg Cabot
23225,36697,Meg Cabot
23226,36697,Meg Cabot
23228,36755,David Levithan
23231,36755,David Levithan
23232,36755,David Levithan
23244,48028,Julie Kenner
23289,37854,James Joyce
23316,43416,Tony Hawks
23340,37696,Tad Williams
23396,40410,Alan Dean Foster
23534,41889,Charles Bukowski
23578,38577,Al Franken
23603,36618,J.R.R. Tolkien
23700,45281,Lisa Carey
23751,37374,Robert Graves
23763,38485,William L. Shirer
23770,38120,Betty MacDonald
23772,37386,Dr. Seuss
23814,45499,H. Rider Haggard
23839,48148,Douglas Clegg
23842,48148,Douglas Clegg
23875,37144,Gabriel García Márquez
23876,37144,Gabriel García Márquez
23882,37144,Gabriel García Márquez
23913,41145,William Blake
23919,37889,Edgar Allan Poe
23926,37889,Edgar Allan Poe
23931,38037,William S. Burroughs
23937,38037,William S. Burroughs
23942,38037,William S. Burroughs
23944,38037,William S. Burroughs
23960,37896,Irvine Welsh
23961,37896,Irvine Welsh
23965,37896,Irvine Welsh
23966,37896,Irvine Welsh
24044,46456,Gordon Korman
24048,46456,Gordon Korman
24050,46456,Gordon Korman
24059,46456,Gordon Korman
24073,46456,Gordon Korman
24093,37043,Tamora Pierce
24094,37043,Tamora Pierce
24100,39288,Doris Lessing
24113,38033,Douglas R. Hofstadter
24137,39276,Karen Cushman
24192,37993,John Grisham
24244,37985,Michael Connelly
24248,39097,Anne Stuart
24249,45707,J.V. Jones
24271,40151,David Almond
24300,39269,Avi
24334,48042,Anne Mazer
24337,36808,Gail Carson Levine
24441,37231,Orson Scott Card
24472,37339,Lisa See
24494,38437,Bill Watterson
24515,38034,Charles Darwin
24520,37353,Patrick O'Brian
24525,37353,Patrick O'Brian
24526,37353,Patrick O'Brian
24671,37500,Robert Ludlum
24687,38950,Alexandra Fuller
24722,39748,T. Coraghessan Boyle
24729,39748,T. Coraghessan Boyle
24731,39748,T. Coraghessan Boyle
24732,39748,T. Coraghessan Boyle
24738,39748,T. Coraghessan Boyle
24761,37081,Madeleine L'Engle
24764,36627,Scott Westerfeld
24765,36627,Scott Westerfeld
24766,36627,Scott Westerfeld
24767,36627,Scott Westerfeld
24768,36627,Scott Westerfeld
24769,36627,Scott Westerfeld
24770,36627,Scott Westerfeld
24772,36627,Scott Westerfeld
24779,37069,Lloyd Alexander
24780,37069,Lloyd Alexander
24781,37069,Lloyd Alexander
24782,37069,Lloyd Alexander
24783,37069,Lloyd Alexander
24784,37069,Lloyd Alexander
24790,37130,Isabel Allende
24800,37331,Mark Z. Danielewski
24804,48342,Silas House
24812,38437,Bill Watterson
24813,38437,Bill Watterson
24814,38437,Bill Watterson
24815,38437,Bill Watterson
24816,38437,Bill Watterson
24818,38437,Bill Watterson
24830,36563,Ray Bradbury
24846,48137,Harry Crews
24847,48137,Harry Crews
24854,37141,Hermann Hesse
24867,37052,Anne McCaffrey
24870,37052,Anne McCaffrey
24910,37431,E.L. Doctorow
24914,37431,E.L. Doctorow
24915,37431,E.L. Doctorow
24963,37414,Susan Cooper
24979,37731,Connie Willis
24983,37731,Connie Willis
24985,37731,Connie Willis
25013,38500,Simon Winchester
25017,38500,Simon Winchester
25019,38500,Simon Winchester
25059,36567,David Brin
25061,38463,Colum McCann
25071,42188,Jay McInerney
25078,40699,Jonathan Kozol
25148,43183,Arthur Nersesian
25176,41802,Martha Grimes
25179,36978,Craig Thompson
25296,37782,Juliet Marillier
25319,42415,George MacDonald Fraser
25346,39278,Karen Hesse
25350,36793,C.S. Lewis
25354,38218,Dorothy Allison
25490,43440,Erich Fromm
25491,43440,Erich Fromm
25494,43440,Erich Fromm
25637,48137,Harry Crews
25657,36606,Augusten Burroughs
25698,38779,Adam Smith
25700,38779,Adam Smith
25709,38765,Thomas Aquinas
25717,37378,Anita Diamant
25739,42645,Isaac Bashevis Singer
25807,37980,James M. Cain
25992,37859,Pearl S. Buck
26046,36832,Nora Roberts
26050,36832,Nora Roberts
26053,36832,Nora Roberts
26054,36832,Nora Roberts
26114,37421,Milan Kundera
26175,41707,Jeff Shaara
26206,42488,Sarah Mlynowski
26207,42488,Sarah Mlynowski
26210,42488,Sarah Mlynowski
26212,42488,Sarah Mlynowski
26435,36793,C.S. Lewis
26480,39278,Karen Hesse
26482,39278,Karen Hesse
26571,37069,Lloyd Alexander
26689,37961,C.E. Murphy
26690,37961,C.E. Murphy
26722,42181,Vince Flynn
26948,38089,Edith Wharton
