book_id,publisher_id,published_date,published_title,name_publisher
102857,19677,,,Berkley Books
102868,20307,,,Digireads.com
102885,20470,,,Eos
102908,19695,,,Vintage
102916,19780,,,Pocket Books
102920,19731,,,William Morrow Paperbacks
102955,20759,,,Vertigo
102958,20759,,,Vertigo
103031,19891,,,Stealth Press
103035,19654,,,Gallery Books
103086,20917,,,Melville House
103104,19683,,,Penguin Classics
103111,20717,,,Marvel Comics
103123,19712,,,Penguin Books
103159,20765,,,Oxford University Press
103171,21804,,,Down East Books
103180,19664,,,Ballantine Books
103251,21664,,,MacMillan General Books
103273,19881,,,Mariner Books
103335,19898,,,HarperOne
103342,20264,,,Hyperion Books
103345,19881,,,Mariner Books
103386,19866,,,Simon & Schuster Books for Young Readers
103408,19695,,,Vintage
103525,19745,,,Delacorte Press
103592,20433,,,W. W. Norton  Company
103610,30500,,,Multnomah Publishers
103625,20027,,,Routledge
103627,19716,,,Delta
103638,19712,,,Penguin Books
103658,19664,,,Ballantine Books
103758,19695,,,Vintage
103761,19722,,,Bantam
103796,19676,,,Gallimard
103815,19708,,,Aladdin
103867,20123,,,Penguin Books Ltd
103902,21722,,,Taschen
103979,24651,,,Ig Publishing
103983,19872,,,Puffin Books
104069,20395,,,Ace Trade
104080,20932,,,Pocket
104085,19760,,,Ace Books
104086,19760,,,Ace Books
104088,19760,,,Ace Books
104089,19660,,,Roc
104091,19819,,,Harper Voyager
104097,20552,,,Earthlight
104101,19819,,,Harper Voyager
104106,21953,,,Harper Paperbacks
104159,21562,,,Miramax Books
104160,21562,,,Miramax Books
104189,19651,,,Thomas Nelson
104191,28430,,,Prometheus Nemesis Book Company
104212,19721,,,HarperTorch
104216,19721,,,HarperTorch
104262,20273,,,Fredonia Books (NL)
104287,19781,,,Penguin
104342,19902,,,Gollancz
104344,19833,,,Voyager
104355,19653,,,Tor Books
104378,19876,,,Speak
104379,20180,,,Viking Books for Young Readers
104385,19674,,,Berkley
104392,19749,,,Riverhead Books
104414,22964,,,A.R.E. Press (Association of Research & Enlightenment)
104418,20257,,,TarcherPerigee
104445,19831,,,Thomas Nelson Publishers
104447,19651,,,Thomas Nelson
104486,21100,,,Harvest House Publishers
104507,19734,,,Washington Square Press
104522,21020,,,Fawcett Books
104571,20994,,,Bloomsbury USA Childrens
104608,19874,,,Faber & Faber
104627,19874,,,Faber & Faber
104665,20123,,,Penguin Books Ltd
104677,21288,,,Viking Books
104696,19750,,,Hard Press
104700,20781,,,"Bridge Publications, Inc."
104734,30097,,,Virago Press Ltd.
104737,19663,,,HarperCollins
104739,25154,,,Crimeline
104790,19757,,,Simon  Schuster
104837,19734,,,Washington Square Press
104898,24213,,,Louisiana State University Press
104946,23600,,,Temple University Press
104979,21358,,,Llewellyn Publications
105021,19881,,,Mariner Books
105040,19712,,,Penguin Books
105074,19712,,,Penguin Books
105099,23743,,,Addison-Wesley
105146,21012,,,John Wiley & Sons
105202,20104,,,Verso
105228,20257,,,TarcherPerigee
105232,30521,,,High Roads Media
105298,28853,,,Allen Unwin
105299,20032,,,Soho Press
105301,20472,,,Bloomsbury USA
105303,19791,,,Yearling
105373,21657,,,Sceptre
105399,20541,,,Loyola Classics
105423,23873,,,Bella Books
105435,21489,,,Multnomah Books
105490,19674,,,Berkley
105548,19794,,,Random House Books for Young Readers
105549,19788,,,HarperCollins Publishers
105550,19794,,,Random House Books for Young Readers
105551,30073,,,Green Back Books / HarperCollins Children's Books
105552,29063,,,Harpercollins Childs
105571,20152,,,Delacorte Books for Young Readers
105574,19717,,,Avon
105576,21326,,,Rupa Publications
105578,19664,,,Ballantine Books
105599,21439,,,One World/Ballantine
105612,19780,,,Pocket Books
105638,19695,,,Vintage
105639,19674,,,Berkley
105648,19812,,,Leisure Books
105657,20631,,,Corgi Books
105687,19664,,,Ballantine Books
105703,20759,,,Vertigo
105704,19805,,,Modern Library
105711,19781,,,Penguin
105742,23814,,,Tsunami Books
105744,23814,,,Tsunami Books
105748,19664,,,Ballantine Books
105760,19674,,,Berkley
105920,20244,,,Marvel
105989,20730,,,Touchstone Books
105992,20433,,,W. W. Norton  Company
105999,19685,,,HarperTrophy
106025,19717,,,Avon
106041,20244,,,Marvel
106069,20714,,,DC Comics
106076,20714,,,DC Comics
106083,27273,,,"Expansions Publishing Co Inc.,U.S."
106085,19865,,,Hyperion
106096,20186,,,New Directions
106123,19845,,,Plume
106124,20457,,,Graphix
106125,20457,,,Graphix
106126,20457,,,Graphix
106128,20125,,,Scribner Book Company
106129,20473,,,Orchard
106133,19665,,,Harper Perennial
106134,20457,,,Graphix
106151,20714,,,DC Comics
106164,19845,,,Plume
106197,19749,,,Riverhead Books
106212,23524,,,Rugged Land
106244,20828,,,Beacon Press
106264,20381,,,Houghton Mifflin
106330,19757,,,Simon  Schuster
106346,19780,,,Pocket Books
106373,19874,,,Faber & Faber
106393,19661,,,Pocket Star
106489,19917,,,Simon Pulse
106492,20540,,,Anchor
106540,19665,,,Harper Perennial
106552,25987,,,Worldwide Library
106554,22638,,,Gold Eagle
106582,22638,,,Gold Eagle
106584,22638,,,Gold Eagle
106588,22638,,,Gold Eagle
106590,19757,,,Simon  Schuster
106613,19749,,,Riverhead Books
106646,20124,,,Doubleday Books
106648,21124,,,Warner Books
106741,19832,,,Tyndale House Publishers
106807,19740,,,Europa Editions
106808,19740,,,Europa Editions
106835,20889,,,Harper Business
106859,20714,,,DC Comics
106861,20244,,,Marvel
106882,21255,,,Random House Large Print Publishing
106888,19815,,,Back Bay Books
106924,24683,,,Gollancz / Orion
106925,27847,,,Touchstone / Simon & Schuster UK
106931,21909,,,Fitzhenry & Whiteside
107007,26097,,,WildStorm
107017,20714,,,DC Comics
107021,20714,,,DC Comics
107023,20714,,,DC Comics
107025,20714,,,DC Comics
107029,20714,,,DC Comics
107032,20714,,,DC Comics
107082,20714,,,DC Comics
107105,19661,,,Pocket Star
107195,21489,,,Multnomah Books
107288,26782,,,Macmilllan Publishing Company
107291,20947,,,Hodder & Stoughton Ltd
107300,20183,,,House of Stratus
107301,20183,,,House of Stratus
107312,20124,,,Doubleday Books
107318,20183,,,House of Stratus
107338,20026,,,Nelson Bibles
107406,30473,,,Cassell Military
107430,19695,,,Vintage
107456,19665,,,Harper Perennial
107469,20141,,,Schocken
107480,19664,,,Ballantine Books
107481,29119,,,Ballantine Books (P)
107485,21151,,,Pan Publishing
107499,19881,,,Mariner Books
107611,21953,,,Harper Paperbacks
107664,19859,,,Scholastic
107666,19780,,,Pocket Books
107669,20106,,,Scholastic Press
107670,30168,,,Scholastic Pr
107769,19664,,,Ballantine Books
107770,19780,,,Pocket Books
107771,21111,,,Ballantine
107772,20702,,,Pocket Star Books
107773,19930,,,Simon & Schuster
107774,19780,,,Pocket Books
107775,19780,,,Pocket Books
107776,19780,,,Pocket Books
107777,19780,,,Pocket Books
107778,19780,,,Pocket Books
107779,19962,,,Atria Books
107781,19780,,,Pocket Books
107783,19780,,,Pocket Books
107786,19780,,,Pocket Books
107789,19780,,,Pocket Books
107790,19664,,,Ballantine Books
107791,19780,,,Pocket Books
107792,19780,,,Pocket Books
107796,19780,,,Pocket Books
107799,21560,,,Καστανιώτης
107821,20711,,,Alfred A. Knopf
107896,20589,,,Villard
107923,27382,,,Frigate Books
107930,19780,,,Pocket Books
107943,20725,,,Atria
107966,21778,,,Harvard University Press
107971,19695,,,Vintage
107974,19716,,,Delta
108051,19721,,,HarperTorch
108064,20050,,,Sphere
108067,19695,,,Vintage
108077,19928,,,Laurel Leaf
108119,28657,,,"Little, Brown & Co."
108137,21835,,,Shambhala
108171,19890,,,"Oxford University Press, USA"
108202,21048,,,Hesperus Press
108218,19817,,,Scribner
108220,19757,,,Simon  Schuster
108277,21026,,,Hodder & Stoughton
108314,20042,,,Schiffer Publishing
108315,24228,,,MacAdam Cage
108347,19748,,,University of Chicago Press
108359,23424,,,Creative Education
108385,21021,,,Love Spell
108386,19742,,,Signet
108395,19701,,,Jove
108404,20153,,,McGraw-Hill Education
108422,19801,,,Knopf
108435,19709,,,St. Martin's Griffin
108449,20001,,,Citadel
108490,19683,,,Penguin Classics
108540,20802,,,University Of Chicago Press
108565,24198,,,Signet Book
108570,19742,,,Signet
108590,19654,,,Gallery Books
108713,20732,,,Payback Pr
108845,19695,,,Vintage
108914,20346,,,Arcade Publishing
108924,21195,,,Image
108925,30559,,,Distribooks Inc.
108932,19832,,,Tyndale House Publishers
108942,30180,,,Bantam Dell Random House
108979,20393,,,Chronicle Books
108980,20393,,,Chronicle Books
108981,20393,,,Chronicle Books
108982,20393,,,Chronicle Books
109156,20492,,,Columbia University Press
109198,19712,,,Penguin Books
109242,20759,,,Vertigo
109243,20759,,,Vertigo
109244,20759,,,Vertigo
109245,20759,,,Vertigo
109307,19881,,,Mariner Books
109326,20318,,,Harper Collins Publishers
109328,19860,,,Viking
109335,20540,,,Anchor
109367,19677,,,Berkley Books
109387,20519,,,University of Texas Press
109421,21622,,,Prentice Hall
109487,19675,,,Doubleday
109498,19693,,,Henry Holt & Company
109508,20655,,,St. Martin's Paperbacks
109510,19722,,,Bantam
109512,19722,,,Bantam
109514,19722,,,Bantam
109515,19824,,,Touchstone
109520,19665,,,Harper Perennial
109523,19929,,,Kensington
109580,19717,,,Avon
109656,19890,,,"Oxford University Press, USA"
109692,20439,,,University Press of the Pacific
109713,19899,,,Grove Press
109714,19899,,,Grove Press
109715,19899,,,Grove Press
109726,19695,,,Vintage
109774,22541,,,Institute of General Semantics
109785,21489,,,Multnomah Books
109788,27841,,,Keokee Company Publishing
109790,20829,,,Chelsea Green Publishing Company
109794,19881,,,Mariner Books
109830,19695,,,Vintage
109889,19722,,,Bantam
109901,19712,,,Penguin Books
109946,19781,,,Penguin
109961,23404,,,Open Road Media Integrated Media
109999,19695,,,Vintage
110018,19712,,,Penguin Books
110051,20111,,,Berkley Trade
110076,19778,,,Harper
110077,20765,,,Oxford University Press
110090,19695,,,Vintage
110248,22615,,,Weiser Books
110265,26727,,,Caxton Press
110331,20924,,,Signet Classics
110349,19722,,,Bantam
110382,19717,,,Avon
110384,19717,,,Avon
110386,19717,,,Avon
110387,19717,,,Avon
110388,19717,,,Avon
110389,19717,,,Avon
110391,19862,,,Avon Books
110392,19717,,,Avon
110393,19862,,,Avon Books
110394,19717,,,Avon
110395,19862,,,Avon Books
110396,19717,,,Avon
110397,19717,,,Avon
110428,20540,,,Anchor
110433,20183,,,House of Stratus
110444,19719,,,Grand Central Publishing
110457,19899,,,Grove Press
110494,20087,,,Orbit
110519,19742,,,Signet
110535,20836,,,Dial Books
110692,19787,,,Del Rey
110694,20078,,,Corgi
110737,19664,,,Ballantine Books
110795,21195,,,Image
110863,19890,,,"Oxford University Press, USA"
110871,19712,,,Penguin Books
110896,20267,,,Picador
110985,19678,,,Scholastic Paperbacks
110996,20153,,,McGraw-Hill Education
111011,19917,,,Simon Pulse
111012,19718,,,Ace
111017,19760,,,Ace Books
111021,19663,,,HarperCollins
111027,28230,,,Dragonfly Books
111044,19850,,,HarperTeen
111048,19781,,,Penguin
111050,19712,,,Penguin Books
111085,20540,,,Anchor
111126,19695,,,Vintage
111180,19734,,,Washington Square Press
111185,19683,,,Penguin Classics
111218,19664,,,Ballantine Books
111220,19664,,,Ballantine Books
111285,24480,,,Clarkson Potter
111300,19683,,,Penguin Classics
111306,19744,,,Zebra
111312,23444,,,Running Press Adult
111332,19685,,,HarperTrophy
111380,19651,,,Thomas Nelson
111382,19652,,,Zondervan
111388,19651,,,Thomas Nelson
111402,19794,,,Random House Books for Young Readers
111411,26813,,,Jewish Lights Publishing
111450,19859,,,Scholastic
111516,19780,,,Pocket Books
111537,19695,,,Vintage
111563,20691,,,William B. Eerdmans Publishing Company
111626,19872,,,Puffin Books
111646,19780,,,Pocket Books
111734,22087,,,Yale University Press
111831,19665,,,Harper Perennial
111879,19793,,,"Farrar, Straus and Giroux"
111902,20327,,,Basic Books
112033,23425,,,Lyons Press
112066,29369,,,Mountaineers Books
112074,19695,,,Vintage
112075,19695,,,Vintage
112077,19695,,,Vintage
112078,19695,,,Vintage
112079,19695,,,Vintage
112080,19695,,,Vintage
112081,19695,,,Vintage
112083,19695,,,Vintage
112110,19683,,,Penguin Classics
112136,20765,,,Oxford University Press
112139,21792,,,Wordsworth Editions Ltd
112147,19712,,,Penguin Books
112191,19815,,,Back Bay Books
112200,28381,,,Value Proprietary
112204,19803,,,"Little, Brown and Company"
112247,23743,,,Addison-Wesley
112274,19712,,,Penguin Books
112277,21730,,,Longstreet Press
112286,19778,,,Harper
112292,19760,,,Ace Books
112322,19664,,,Ballantine Books
112343,19847,,,Canongate U.S.
112472,19881,,,Mariner Books
112480,21331,,,Mondadori
112507,19898,,,HarperOne
112510,20765,,,Oxford University Press
112517,20087,,,Orbit
112518,20087,,,Orbit
112520,27437,,,J'ai lu
112525,19803,,,"Little, Brown and Company"
112529,19845,,,Plume
112539,20117,,,Samhain Publishing
112628,19672,,,Harper Teen
112631,21680,,,HarperTempest
112646,21073,,,Ariel
112675,19850,,,HarperTeen
112693,20949,,,HarperCollinsChildren'sBooks
112725,25590,,,Pocket books
112749,19701,,,Jove
112750,19745,,,Delacorte Press
112751,19732,,,Dell
112752,19732,,,Dell
112754,19732,,,Dell
112755,19732,,,Dell
112756,19732,,,Dell
112760,20107,,,Regent College Publishing
112801,19748,,,University of Chicago Press
112803,20828,,,Beacon Press
112872,21095,,,RiverOak Publishing
112874,21095,,,RiverOak Publishing
112879,30459,,,Amulet Harry N. Abrams La Martinière Groups
112943,21257,,,Addison Wesley Publishing Company
112968,20358,,,Bloomsbury Children's Books
112969,20994,,,Bloomsbury USA Childrens
113002,19773,,,Minotaur Books
113015,19664,,,Ballantine Books
113091,19695,,,Vintage
113110,19719,,,Grand Central Publishing
113118,23145,,,چشمه
113124,23986,,,نشر چشمه
113128,19817,,,Scribner
113138,19719,,,Grand Central Publishing
113205,19899,,,Grove Press
113250,21299,,,Aegypan
113255,19722,,,Bantam
113258,19722,,,Bantam
113304,20550,,,Chicken House
113310,19664,,,Ballantine Books
113326,19712,,,Penguin Books
113380,19664,,,Ballantine Books
113387,19881,,,Mariner Books
113429,19817,,,Scribner
113435,19857,,,Tor Fantasy
113436,20711,,,Alfred A. Knopf
113441,27921,,,Signet Classic
113773,19717,,,Avon
113791,19694,,,Sourcebooks Landmark
113796,20984,,,Pan Books
113934,23603,,,North River Press
113935,23354,,,Berrett-Koehler Publishers
113946,26766,,,Harper Collins Children's Books
113985,20855,,,Putnam Juvenile
114006,19742,,,Signet
114073,19820,,,Fantagraphics
114122,19701,,,Jove
114127,19701,,,Jove
114128,19674,,,Berkley
114129,19677,,,Berkley Books
114130,20111,,,Berkley Trade
114132,19701,,,Jove
114133,20301,,,Putnam
114134,19701,,,Jove
114135,19722,,,Bantam
114137,21130,,,Silhouette
114143,19677,,,Berkley Books
114144,19674,,,Berkley
114145,19701,,,Jove
114148,21130,,,Silhouette
114158,19677,,,Berkley Books
114159,19810,,,Piatkus
114160,19851,,,Brilliance Audio
114162,19717,,,Avon
114166,19717,,,Avon
114170,19717,,,Avon
114172,19717,,,Avon
114173,19717,,,Avon
114178,19851,,,Brilliance Audio
114179,19722,,,Bantam
114183,21130,,,Silhouette
114184,19701,,,Jove
114187,19677,,,Berkley Books
114188,19701,,,Jove
114203,19701,,,Jove
114206,19677,,,Berkley Books
114211,21130,,,Silhouette
114230,20917,,,Melville House
114281,23510,,,Clerisy Press
114316,19756,,,Multnomah
114345,19862,,,Avon Books
114380,29201,,,Reaktion Books
114386,20320,,,Cambridge University Press
114394,21886,,,"Laurel Publishing, LLC"
114421,24208,,,Carolina Academic Press
114437,19734,,,Washington Square Press
114475,19837,,,Vintage Contemporaries
114496,19683,,,Penguin Classics
114510,20242,,,Greenwillow Books
114511,19793,,,"Farrar, Straus and Giroux"
114523,19731,,,William Morrow Paperbacks
114549,20966,,,BBC Books
114550,23296,,,Counterpoint
114597,19805,,,Modern Library
114599,19683,,,Penguin Classics
114683,26376,,,Century
114701,19678,,,Scholastic Paperbacks
114725,19807,,,Hyperion Books for Children
114726,20748,,,It Books
114773,21047,,,Tuttle Publishing
114776,21047,,,Tuttle Publishing
114812,20748,,,It Books
114867,29484,,,HarperOne (NYC)
114872,19775,,,Ecco
114936,19664,,,Ballantine Books
114939,20387,,,HarperCollins Publishers Ltd
114944,20027,,,Routledge
114954,21562,,,Miramax Books
114955,19807,,,Hyperion Books for Children
114956,29848,,,Miramax Books/Hyperion Books for Children
114967,21609,,,Dark Horse Comics
114982,20622,,,Laurel Leaf Library
115009,19905,,,Seal Press
115014,23869,,,Sidgwick & Jackson Ltd
115030,22280,,,Rupa
115033,20374,,,Free Press
115036,21774,,,Thorndike Press
115037,24769,,,University Press of America
115060,22087,,,Yale University Press
115076,20397,,,Plume Books
115130,30398,,,Fontana Press
115164,22225,,,University of Michigan Press
115279,20415,,,FaithWords
115306,19732,,,Dell
115375,26967,,,W C B/McGraw-Hill
115468,21149,,,Ohio University Press
115476,29984,,,Dover Thrift Editions
115572,20433,,,W. W. Norton  Company
115605,19653,,,Tor Books
115608,19741,,,Forge
115610,19741,,,Forge
115673,19801,,,Knopf
115722,19917,,,Simon Pulse
115738,20027,,,Routledge
115805,21157,,,Editions du Seuil
115817,24198,,,Signet Book
115929,20026,,,Nelson Bibles
115998,19930,,,Simon & Schuster
116012,19701,,,Jove
116020,20924,,,Signet Classics
116054,21411,,,Hodder & Stoughton Paperbacks
116056,19683,,,Penguin Classics
116114,24322,,,Gramercy
116121,19839,,,Aspect
116184,19824,,,Touchstone
116223,21181,,,Last Gasp
116231,20058,,,Konecky & Konecky
116236,23459,,,University of New Mexico Press
116249,19839,,,Aspect
116254,19719,,,Grand Central Publishing
116256,19839,,,Aspect
116257,19731,,,William Morrow Paperbacks
116276,23898,,,Bold Strokes Books
116278,23898,,,Bold Strokes Books
116295,20078,,,Corgi
116296,19778,,,Harper
116297,23873,,,Bella Books
116326,25935,,,Sasquatch Books
116331,19721,,,HarperTorch
116343,20470,,,Eos
116356,19787,,,Del Rey
116367,19886,,,Del Rey Books
116378,21155,,,CDS Books
116413,21455,,,Tor Science Fiction
116445,19760,,,Ace Books
116470,20242,,,Greenwillow Books
116471,20242,,,Greenwillow Books
116472,20242,,,Greenwillow Books
116473,20242,,,Greenwillow Books
116475,20242,,,Greenwillow Books
116478,19881,,,Mariner Books
116483,19742,,,Signet
116512,19769,,,Little Brown and Company
116563,19765,,,HMH Books for Young Readers
116564,19765,,,HMH Books for Young Readers
116567,20033,,,Harcourt
116581,21220,,,Seven Stories Press
116687,19722,,,Bantam
116697,19765,,,HMH Books for Young Readers
116731,19695,,,Vintage
116826,20267,,,Picador
116925,20719,,,نیلوفر
116971,19721,,,HarperTorch
116977,22022,,,Palgrave Macmillan
116982,19862,,,Avon Books
116988,21129,,,Ignatius Press
117019,19677,,,Berkley Books
117031,19816,,,Princeton University Press
117047,19781,,,Penguin
117054,20027,,,Routledge
117133,20179,,,Houghton Mifflin Harcourt
117161,20939,,,Ivan R. Dee Publisher
117251,20433,,,W. W. Norton  Company
117365,20820,,,Feltrinelli
117367,19654,,,Gallery Books
117369,19731,,,William Morrow Paperbacks
117370,20589,,,Villard
117486,25623,,,French & European Pubns
117564,20346,,,Arcade Publishing
117566,19748,,,University of Chicago Press
117645,20105,,,Grosset & Dunlap
117663,19712,,,Penguin Books
117710,19722,,,Bantam
117833,19895,,,Vintage International
117835,25117,,,New Trends Publishing
117837,19910,,,Dover Publications
117842,21438,,,Voyager Classics
117864,21639,,,Not Avail
117896,20627,,,Northwestern University Press
117904,19762,,,نشر کتاب / آمریکا
