book_id,author_id
25387393,15580
24481697,8292
17448097,9351
33621427,12759
38389488,9523
837812,16060
537124,15048
620688,8109
239830,9753
75643,19160
655601,11657
2981807,9181
14428,8792
308540,14001
563782,12689
2365730,9408
56331,13237
6304329,8354
708549,19309
172258,9026
353938,8180
565595,9301
398674,8184
95144,8917
8857585,9405
75479,9751
98049,17512
14289042,13096
7537072,11924
13549677,8993
12408149,16266
13037,9015
1822182,8499
6398385,8374
89313,14862
50466,13419
972533,8838
8942063,14023
15981711,11323
426775,8422
15559,8940
99738,9209
17289560,12165
18168007,10581
6201,11282
67864,10110
152057,10292
126587,15884
7882217,15395
924848,10163
21851572,8287
26114291,12108
24644814,8249
16130760,8076
20344686,8321
24529123,9463
8765,19721
9533,8835
35380157,18909
15435,9404
2136,9428
3686,8872
33737,8173
358355,8576
214091,11612
6914139,9957
529126,13007
1383036,8912
6150360,10727
428287,18723
8369681,9535
2896122,8354
3039305,9684
3400816,8129
25017,10030
9471065,8349
398978,12331
2530347,13350
13549869,14203
511627,13146
13345975,9699
13518793,12413
790192,14862
9487114,8847
15544715,8164
17671114,10614
88009,12065
15797097,17080
18505832,13907
18400770,17401
18897440,8708
70277,12021
14062069,9916
17336072,19676
15777279,14103
22449572,13249
21420473,9693
25537669,12414
246225,9507
23208406,15933
20525628,11763
15714133,9351
1240131,9491
21897149,9100
16086351,9123
1424766,8378
200137,11980
68021,8105
59,9016
1743821,8638
477990,12891
766805,18537
305854,9518
71784,12365
71783,12365
2475768,8568
6303855,10090
8487352,9691
8597275,15634
79202,8875
8737174,10630
6640070,13481
3430166,8354
1020102,16021
49838,10820
10329434,12224
12872080,10402
34282,8610
8527904,10976
13570791,13096
10339851,8993
216213,10650
165555,14862
10314229,11285
10658664,10319
12819342,11912
17331289,9009
13557662,11034
476875,9182
15833525,13187
77490,9654
425891,14057
9741685,10085
15749143,8383
137235,10070
31554413,9738
23598469,11129
34920,20148
1142756,9490
692935,16047
24308122,9484
63169,11773
497179,8119
17228280,9535
27507850,9892
3188964,8013
17305016,9312
30199357,8308
13542560,9312
25876993,9783
70489,9967
43307358,16511
28688213,9100
546721,9753
71677,13932
42694,8901
2615008,8440
79379,8130
294045,13717
1143641,17349
291488,17349
71785,12365
112872,12365
87218,8146
93380,9581
10305,8815
2124206,10085
6004667,9984
27298,11003
2583921,15889
833253,17644
7242100,14115
2388426,8399
676679,8150
427252,9036
5709572,8354
8513841,14222
9504214,9346
113110,13682
9317110,9257
51210,11337
18932,8610
406425,19220
12630405,8459
11685242,11924
13455417,8384
12866814,10534
6138016,10724
210196,11097
6572270,12323
16038973,8594
1153501,19809
6321845,9281
22021611,8248
6523443,11606
13536649,9350
22045298,9100
1956954,10317
5514234,8848
28002,9365
23429820,11381
12326627,8154
30163876,10664
25324132,9537
26109391,16541
13130275,9351
295198,19742
28818314,8246
1434318,15064
32024902,8194
64394,13110
114170,8435
36097619,8833
2905807,19459
43720168,17686
30312700,9787
20443529,19422
129131,9259
13065,9831
47924,10116
122947,15879
481550,10406
138097,13930
582533,14293
734191,10544
62471,17349
112874,12365
78674,12365
71787,12365
99461,9404
6135576,9186
451220,16110
3375897,8160
156565,9187
3295696,9560
17487,15508
8492,11501
10025007,8983
9989287,9856
13318633,9856
17337522,9698
10335701,9714
6405929,8130
116988,19031
420744,8848
11512688,16792
8113994,16120
16762211,11897
8101452,12584
29881,12260
49176,14311
38505,13419
15774784,8193
125542,14001
2353037,9500
785003,13237
6184283,10231
18051527,11138
12924261,11862
15835685,8988
17235347,8237
8192391,8166
104571,8200
13478341,8383
43924,8434
22555545,9100
6320247,15395
17332968,8645
22822928,16463
92625,8105
45894065,10819
13175692,11884
20968,13642
28698224,17248
22567184,9312
12442,8771
36195139,11438
36344555,8444
25733983,13622
172691,8175
148780,17639
2586771,10987
267869,8812
194003,11992
5098020,10948
687215,9410
6389874,11475
7554826,14335
116378,9405
39978,10804
28867,8884
52362,8511
12891829,16844
8789318,9027
9712341,10320
9724798,12062
106346,10318
13486553,12002
105548,8916
359816,18501
13511668,15194
210201,11097
65927,15147
17664310,9598
16170625,12821
11019938,9326
17149088,8206
13007638,8175
16207939,9243
23603,8148
630561,9350
18809484,11476
685606,13749
11022222,9351
22469201,9100
36621586,11580
42121526,8237
15858,9368
65030,8087
144758,12349
202292,15018
11428,12352
568104,9444
470068,17349
291554,17349
105687,17913
532069,18447
92762,9016
242201,15599
7092507,9770
11205804,15452
10637697,15255
165818,8656
7823600,9320
300932,12065
225343,19721
3407345,8177
542953,12380
41668,9162
6146985,16920
31352,8761
950018,9717
9622286,16120
44456,12669
9553614,9602
37338,9689
142460,13945
17846011,8450
69006,10060
33457,8392
1999475,11513
13589123,11938
18552831,11891
5853401,11543
16144868,8383
5931576,11450
22237681,11459
250824,13779
38703,8948
78974,12355
21130121,15905
12014,9760
17339558,8382
42143,17634
235662,10013
85795,9382
297186,13916
825377,12593
225385,9753
68098,13932
95660,11248
727578,17898
1801066,18308
228990,9410
4950,10991
175246,9826
1567544,19849
13409405,11839
2327958,9186
1112404,8177
6349976,9654
7937776,18190
10337453,14487
567667,9760
7707538,14209
4201106,11646
92769,9016
1020674,19020
9619,8093
13432620,8500
13584400,8500
15767996,8500
18007532,8836
182464,8888
625151,11772
7039746,16627
1479967,11926
1070554,9490
7433963,17828
177938,8582
1327609,12691
16065602,8340
17929102,8237
10339851,8383
10875239,9173
820461,8904
30056248,9100
15791085,8270
49741,11015
11140,8323
828387,11845
770051,10043
56140,13808
420736,8848
297815,10341
835458,15112
6939939,14313
2729396,17349
4071860,9186
136179,19596
501910,11552
1076753,8619
2507213,9681
60930,8103
16104022,15623
11372681,9555
28747,11576
10082035,15146
12901365,14223
372490,19610
7954894,18103
14333353,15607
40940157,8665
16335,9508
16109121,18016
221391,8779
7316340,10228
17898650,17735
11656,8854
693016,8011
464124,13916
8041873,9338
293457,8167
18404285,8945
22237428,11459
20932673,9881
12884237,11476
23719469,9673
23197296,17362
20980680,11097
17331819,8277
23601046,11317
18464362,11320
17973145,9056
24397041,9352
23909755,9980
20404905,11306
23346335,11335
19000898,11330
27269638,8729
3677,9622
3218719,8600
35724645,13002
24885561,8234
7736327,18549
20646696,9060
42084933,10120
32943032,8659
68093,13932
95661,11248
95658,11248
451944,18321
7877549,8432
28725,9352
28942,8414
3831023,9493
94062,8625
275247,8581
9642278,9320
50242,8128
10640020,9576
6468337,8144
13622863,8340
17252101,11124
9867814,9680
4001794,16337
4392,8674
18365345,9392
8229399,14870
21411887,8170
6641635,10719
12114440,8381
17254466,10657
23267873,8389
17409842,8159
879215,9038
305440,12359
75579,11774
58534,8808
17253180,15071
25507388,15405
177869,11277
22896551,8267
9507278,9419
40893,15409
67087,9753
550343,8888
34312,9421
568092,9444
31391,9518
1832623,14487
47510,8610
35349,15467
13759,8610
8133077,9493
147210,9502
8101162,15889
6572844,12010
593031,12224
490138,17736
10396147,12085
10739664,12489
455930,9522
6692041,16573
29944,8753
18655937,8730
776489,19108
19401348,8270
773971,8939
15670,8342
192523,10855
21853633,8696
29610595,8186
13549375,16978
22609391,8858
122649,8918
23497890,8203
241896,14713
25816803,12720
9640,8788
74616,18138
826034,18667
186682,10818
84777,9515
13340040,8887
6973755,14487
2249920,17937
59830,8362
164722,9026
7932486,8591
1239609,15568
3546298,14487
11808919,12174
191960,14862
17337522,9721
5292764,10061
74996,15508
29422079,11136
17063691,8203
6401865,8008
1122428,8008
6056520,9488
21130121,9362
6293900,10569
24958079,8001
24958123,8001
357399,10538
13038833,9413
71459,19849
333939,10398
22020598,14478
510569,8904
289643,12352
68150,8905
16856,8795
613991,9444
8764393,13750
14305,10812
584330,11550
593038,12224
113250,8765
7103829,10561
149612,13232
177076,8802
4289768,16337
13334934,8486
152182,16166
165526,14862
10464963,18836
21796,8603
15781726,15281
335140,12627
17884886,9471
42149,8444
15790886,9325
328863,11778
18313102,17125
23733909,9100
10798398,10717
828140,19608
785481,8808
23492477,8399
21415815,8393
22584974,8363
22465597,8258
224754,18938
18879990,9892
776489,13119
17408897,9734
40109367,13651
43982054,18761
21030,19517
261161,11248
